Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
02/2006;FCA;Óleo Diesel;Embiruçu;MG;Divinopolis;MG;91;11.921
02/2006;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;7.259;2.366.434
02/2006;FCA;Óleo Diesel;Embiruçu;MG;João Paulo;MG;5.760;1.255.680
02/2006;FCA;Óleo Diesel;Embiruçu;MG;Montes Claros;MG;8.972;5.042.264
02/2006;FCA;Óleo Diesel;Embiruçu;MG;Tubarão;ES;763;491.372
02/2006;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;459;127.143
02/2006;FCA;Óleo Diesel;Visconde de Itaborai;RJ;Cacomanga;RJ;6.676;1.849.252
02/2006;FCA;Óleo Diesel;Visconde de Itaborai;RJ;Macae;RJ;7.723;1.459.647
02/2006;FCA;Outras - Carga Geral Não Conteinerizada;Boa Vista Nova;SP;Copec;BA;1.136;3.292.128
02/2006;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Tubarão;ES;7.217;4.647.748
02/2006;FCA;Outros - Combust, deriv. Petro., alcool;Porto de Aratu;BA;Catiboaba;BA;3.826;2.421.858
02/2006;FCA;Outros - Combust, deriv. Petro., alcool;Replan;SP;Brasília;DF;6.677;6.964.111
02/2006;FCA;Outros - Combust, deriv. Petro., alcool;Replan;SP;Estação Pool;GO;12.322;12.482.186
02/2006;FCA;Pedras em Blocos e Placas;Brumado;BA;Copec;BA;194;129.204
02/2006;FCA;Pedras em Blocos e Placas;Brumado;BA;Pedro Nolasco;ES;546;878.514
02/2006;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Pedro Nolasco;ES;4.433;3.697.122
02/2006;FCA;Pedras em Blocos e Placas;Paulo Menicucci;MG;Pedro Nolasco;ES;2.103;1.655.061
02/2006;FCA;Prd. Siderúrgicos - Bobina - BF;Barra Mansa;RJ;Angra dos Reis;RJ;1.516;162.212
02/2006;FCA;Prd. Siderúrgicos - Outros;Barra Mansa;RJ;Três Coracoes;MG;1.205;449.465
02/2006;FCA;Prd. Siderúrgicos - Outros;Boa Vista Nova;SP;Brasília;DF;1.780;1.869.000
02/2006;FCA;Prd. Siderúrgicos - Outros;Divinopolis;MG;Angra dos Reis;RJ;14.117;8.018.456
02/2006;FCA;Prd. Siderúrgicos - Outros;Eldorado;MG;Parque Industrial;MG;983;1.966
02/2006;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Tubarão;ES;1.393;884.555
02/2006;FCA;Prd. Siderúrgicos - Placa;Barra Mansa;RJ;Helio Torres;MG;1.450;681.500
02/2006;FCA;Prd. Siderúrgicos - Vergalhões;Angra dos Reis;RJ;Barra Mansa;RJ;225;23.850
02/2006;FCA;Prd. Siderúrgicos - Vergalhões;Barra Mansa;RJ;Angra dos Reis;RJ;168;17.976
02/2006;FCA;Prd. Siderúrgicos - Vergalhões;Divinopolis;MG;Arará;RJ;4.468;2.747.820
02/2006;FCA;Produtos Químicos;Copec;BA;Paulínia;SP;741;2.140.008
02/2006;FCA;Soja;Brasília;DF;Santos;SP;1.115;1.457.305
02/2006;FCA;Soja;Brejo Alegre;MG;Santos;SP;6.116;5.565.560
02/2006;FCA;Soja;Irara;MG;Santos;SP;464;374.912
02/2006;FCA;Ureia;Riachuelo;SE;Varginha;MG;500;1.366.500
02/2006;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;69.261;5.367.924
02/2006;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;28.675;2.035.925
02/2006;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;26.775;1.633.275
02/2006;FTC;Carvão Mineral;Urussanga;SC;Imbituba;SC;44.977;2.743.597
02/2006;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;2.768;296.176
02/2006;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;104;11.128
02/2006;FTC;Ladrilhos e azulejos;Eng. Paz Ferreira;SC;Imbituba;SC;2.595;285.450
02/2006;FTC;Ladrilhos e azulejos;Henrique Lage;SC;Imbituba;SC;110;6.050
02/2006;FTL;Açúcar;Pumaty;PE;Sobral;CE;250;357.250
02/2006;FTL;Álcool;Pureza;PE;Itaqui;MA;627;1.356.828
02/2006;FTL;Álcool;Pureza;PE;Mucuripe;CE;498;502.980
02/2006;FTL;Álcool;Pureza;PE;Teresina;PI;199;341.882
02/2006;FTL;Alumínio;Alumar;MA;Itaqui;MA;18.715;355.585
02/2006;FTL;Alumínio;São Luis - Tirirical;MA;João Pessoa;PB;731;1.606.738
02/2006;FTL;Argila;Murity;CE;Muribeca;PE;3.266;2.459.298
02/2006;FTL;Cal;Mucuripe;CE;São Luis - Tirirical;MA;648;775.008
02/2006;FTL;Cimento acondicionado;João Pessoa;PB;Aracapé;CE;360;368.280
02/2006;FTL;Cimento acondicionado;João Pessoa;PB;Murity;CE;60;40.800
02/2006;FTL;Cimento acondicionado;Murity;CE;Aracapé;CE;345;200.445
02/2006;FTL;Cimento acondicionado;Sobral;CE;Mucuripe;CE;3.101;781.452
02/2006;FTL;Cimento acondicionado;Sobral;CE;São Luis - Tirirical;MA;3.245;3.060.035
02/2006;FTL;Clínquer;Sobral;CE;Mucuripe;CE;21.723;5.474.196
02/2006;FTL;Contêiner Cheio de 20 Pés;Campina Grande;PB;Tecon Suape;PE;1.698;432.990
02/2006;FTL;Contêiner Cheio de 20 Pés;Itaqui;MA;Mucuripe;CE;166;198.868
02/2006;FTL;Contêiner Cheio de 20 Pés;Juazeirinho;PB;Tecon Suape;PE;57;20.121
02/2006;FTL;Contêiner Cheio de 20 Pés;Mucuripe;CE;Itaqui;MA;703;842.194
02/2006;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Itaqui;MA;13;15.028
02/2006;FTL;Contêiner Cheio de 20 Pés;Soledade;PB;Tecon Suape;PE;528;172.656
02/2006;FTL;Contêiner Cheio de 20 Pés;Tecon Suape;PE;Campina Grande;PB;369;94.095
02/2006;FTL;Contêiner Cheio de 40 Pés;Mucuripe;CE;Itaqui;MA;22;26.356
02/2006;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;Itaqui;MA;6;6.936
02/2006;FTL;Contêiner Vazio de 20 Pés;Campina Grande;PB;Tecon Suape;PE;9;2.295
02/2006;FTL;Contêiner Vazio de 20 Pés;Itaqui;MA;Mucuripe;CE;237;283.926
02/2006;FTL;Contêiner Vazio de 20 Pés;Tecon Suape;PE;Campina Grande;PB;78;19.890
02/2006;FTL;Contêiner Vazio de 20 Pés;Tecon Suape;PE;Juazeirinho;PB;5;1.765
02/2006;FTL;Contêiner Vazio de 20 Pés;Tecon Suape;PE;Soledade;PB;42;13.734
02/2006;FTL;Contêiner Vazio de 40 Pés;Itaqui;MA;Mucuripe;CE;27;32.346
02/2006;FTL;Coque;Aracapé;CE;Sobral;CE;15.582;3.599.442
02/2006;FTL;Farinha de Trigo;Mucuripe;CE;Cinco Pontas;PE;675;765.450
02/2006;FTL;Farinha de Trigo;Mucuripe;CE;Juazeiro do Norte;CE;315;187.110
02/2006;FTL;Farinha de Trigo;Mucuripe;CE;Sobral;CE;360;90.720
02/2006;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;1.125;846.000
02/2006;FTL;Ferro Gusa;Carga Ferro Gusa e Cruz;MA;Aracapé;CE;1.030;1.160.810
02/2006;FTL;Gasolina;Itaqui;MA;Teresina;PI;5.651;2.520.346
02/2006;FTL;Gasolina;Mucuripe;CE;Murity;CE;1.066;642.798
02/2006;FTL;Gesso;Murity;CE;João Pessoa;PB;500;340.000
02/2006;FTL;Grãos - Cevada;Mucuripe;CE;Caxias;MA;7.472;6.239.120
02/2006;FTL;Minério de Ferro;Juazeirinho;PB;Muribeca;PE;6.850;2.212.550
02/2006;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;14.339;6.395.194
02/2006;FTL;Óleo Diesel;Mucuripe;CE;Murity;CE;2.053;1.237.959
02/2006;FTL;Outros - adubos e Fertilizantes;Cinco Pontas;PE;Iguatu;CE;405;287.955
02/2006;FTL;Prd. Siderúrgicos - Bobina - BF;Primavera;CE;Teresina;PI;1.446;994.848
02/2006;FTL;Prd. Siderúrgicos - Placa;Mucuripe;CE;Teresina;PI;131;98.512
02/2006;MRS;Areia;Caçapava;SP;Água Branca;SP;65.846;8.823.364
02/2006;MRS;Areia;Curuputuba;SP;Jundiaí;SP;3.900;885.300
02/2006;MRS;Areia;Curuputuba;SP;Mooca;SP;4.348;721.768
02/2006;MRS;Areia;Curuputuba;SP;Santo André;SP;16.365;2.945.700
02/2006;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;116.852;79.342.508
02/2006;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;122.670;14.597.239
02/2006;MRS;Celulose;São Silvestre;SP;Santos;SP;62.048;6.949.376
02/2006;MRS;Cimento a Granel;Barbacena;MG;Deodoro;RJ;4.630;1.643.650
02/2006;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;14.821;9.529.903
02/2006;MRS;Cimento a Granel;Pedra do Sino;MG;Volta Redonda;RJ;22.704;8.627.520
02/2006;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;5.829;4.074.471
02/2006;MRS;Cimento acondicionado;Barbacena;MG;Deodoro;RJ;1.008;356.832
02/2006;MRS;Cimento acondicionado;Barbacena;MG;Eng. São Paulo;SP;1.656;1.044.936
02/2006;MRS;Cimento acondicionado;Barbacena;MG;Santo André;SP;1.296;841.104
02/2006;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;5.740;2.548.560
02/2006;MRS;Cimento acondicionado;Pedra do Sino;MG;Benfica;MG;1.190;199.920
02/2006;MRS;Cimento acondicionado;Pedra do Sino;MG;Santo André;SP;2.450;1.744.400
02/2006;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;2.100;296.100
02/2006;MRS;Cimento acondicionado;Wilson Lobato;MG;Eng. São Paulo;SP;75;73.125
02/2006;MRS;Cimento acondicionado;Wilson Lobato;MG;São José dos Campos;SP;3.732;3.265.500
02/2006;MRS;Cloreto de Potássio;Conceiçãozinha;SP;Paulínia;SP;5.992;1.192.408
02/2006;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Barreiro;MG;44;24.244
02/2006;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Dias Tavares;MG;34;9.996
02/2006;MRS;Contêiner Cheio de 20 Pés;Barreiro;MG;Arará;RJ;4.819;2.785.112
02/2006;MRS;Contêiner Cheio de 20 Pés;Barreiro;MG;Brisamar;RJ;747;414.285
02/2006;MRS;Contêiner Cheio de 20 Pés;Brisamar;RJ;Barreiro;MG;41;22.591
02/2006;MRS;Contêiner Cheio de 20 Pés;Brisamar;RJ;Caçapava;SP;1.445;462.400
02/2006;MRS;Contêiner Cheio de 20 Pés;Caçapava;SP;Brisamar;RJ;302;96.640
02/2006;MRS;Contêiner Cheio de 20 Pés;Caçapava;SP;Conceiçãozinha;SP;320;55.040
02/2006;MRS;Contêiner Cheio de 20 Pés;Caçapava;SP;Santos;SP;215;35.690
02/2006;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Caçapava;SP;1.058;181.976
02/2006;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;5.610;1.301.520
02/2006;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;353;48.361
02/2006;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Ouro Fino;SP;2.881;236.242
02/2006;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;107;24.824
02/2006;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;3.310;453.470
02/2006;MRS;Contêiner Cheio de 20 Pés;Ouro Fino;SP;Santos;SP;24;1.992
02/2006;MRS;Contêiner Cheio de 20 Pés;Parque Industrial;MG;Brisamar;RJ;780;432.900
02/2006;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Caçapava;SP;1.557;258.462
02/2006;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Eng. Neiva;SP;617;143.144
02/2006;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Ouro Fino;SP;2.386;198.038
02/2006;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Barreiro;MG;216;119.016
02/2006;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Dias Tavares;MG;2.836;833.784
02/2006;MRS;Contêiner Cheio de 40 Pés;Barreiro;MG;Arará;RJ;1.069;609.578
02/2006;MRS;Contêiner Cheio de 40 Pés;Barreiro;MG;Brisamar;RJ;763;458.381
02/2006;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Barreiro;MG;183;111.081
02/2006;MRS;Contêiner Cheio de 40 Pés;Caçapava;SP;Brisamar;RJ;62;19.840
02/2006;MRS;Contêiner Cheio de 40 Pés;Caçapava;SP;Santos;SP;510;84.660
02/2006;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;417;96.744
02/2006;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;6.679;915.023
02/2006;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;2.575;211.150
02/2006;MRS;Contêiner Cheio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;138;32.016
02/2006;MRS;Contêiner Cheio de 40 Pés;Hortolândia;SP;Santos;SP;731;147.662
02/2006;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;13.568;1.824.156
02/2006;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Santos;SP;1.399;195.860
02/2006;MRS;Contêiner Cheio de 40 Pés;Ouro Fino;SP;Conceiçãozinha;SP;9.401;780.283
02/2006;MRS;Contêiner Cheio de 40 Pés;Ouro Fino;SP;Santos;SP;4.941;256.932
02/2006;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Eng. São Paulo;SP;4.153;328.087
02/2006;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Hortolândia;SP;428;86.456
02/2006;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Jundiaí;SP;1.476;206.640
02/2006;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Ouro Fino;SP;4.541;376.903
02/2006;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Barreiro;MG;368;212.704
02/2006;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Barreiro;MG;100;55.100
02/2006;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Caçapava;SP;34;10.880
02/2006;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;73;40.515
02/2006;MRS;Contêiner Vazio de 20 Pés;Caçapava;SP;Brisamar;RJ;165;52.800
02/2006;MRS;Contêiner Vazio de 20 Pés;Caçapava;SP;Santos;SP;262;43.492
02/2006;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;2;464
02/2006;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;193;26.441
02/2006;MRS;Contêiner Vazio de 20 Pés;Dias Tavares;MG;Arará;RJ;8;2.352
02/2006;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;495;114.840
02/2006;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Santos;SP;105;24.360
02/2006;MRS;Contêiner Vazio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;4;548
02/2006;MRS;Contêiner Vazio de 20 Pés;Santos;SP;Caçapava;SP;27;4.482
02/2006;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Barreiro;MG;69;38.343
02/2006;MRS;Contêiner Vazio de 40 Pés;Barreiro;MG;Brisamar;RJ;3;1.821
02/2006;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Barreiro;MG;10;5.510
02/2006;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Caçapava;SP;6;1.920
02/2006;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;3;696
02/2006;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;458;61.890
02/2006;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;238;19.516
02/2006;MRS;Contêiner Vazio de 40 Pés;Dias Tavares;MG;Arará;RJ;955;280.770
02/2006;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;88;20.416
02/2006;MRS;Contêiner Vazio de 40 Pés;Eng. São Paulo;SP;Santos;SP;68;5.372
02/2006;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Jundiaí;SP;20;20
02/2006;MRS;Contêiner Vazio de 40 Pés;Santos;SP;Caçapava;SP;20;3.320
02/2006;MRS;Contêiner Vazio de 40 Pés;Santos;SP;Ouro Fino;SP;261;21.663
02/2006;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;75.136;8.940.883
02/2006;MRS;Enxofre;Brisamar;RJ;São Bento;SP;3.850;1.516.900
02/2006;MRS;Enxofre;Brisamar;RJ;Várzea Paulista;SP;1.610;809.830
02/2006;MRS;Escória;Volta Redonda;RJ;Pedra do Sino;MG;16.914;6.264.490
02/2006;MRS;Escória;Volta Redonda;RJ;São Bento;SP;13.230;3.691.170
02/2006;MRS;Escória;Volta Redonda;RJ;Vespasiano;MG;30.272;18.647.552
02/2006;MRS;Ferro Gusa;Bernardo Monteiro;MG;Itaguai;RJ;21.258;13.371.282
02/2006;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Arará;RJ;7.566;3.745.170
02/2006;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Itaguai;RJ;7.413;3.424.806
02/2006;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Piaçaguera;SP;13.924;9.329.080
02/2006;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Roseira;SP;2.100;1.213.800
02/2006;MRS;Grãos - Trigo;Santos;SP;Presidente Altino;SP;8.614;1.050.908
02/2006;MRS;Grãos - Trigo;Santos;SP;Santo André;SP;3.001;183.061
02/2006;MRS;Grãos - Trigo;Santos;SP;São Caetano do Sul;SP;2.924;198.832
02/2006;MRS;Manganês;Itutinga;MG;Piaçaguera;SP;2.679;1.449.339
02/2006;MRS;Máquinas, Motores, Peças e acessórios;Roseira;SP;Volta Redonda;RJ;60;9.600
02/2006;MRS;Minério de Ferro;Alberto Flores;MG;Baia Sepetiba;RJ;504.014;257.551.154
02/2006;MRS;Minério de Ferro;Alberto Flores;MG;Ouro Branco;MG;6.365;725.610
02/2006;MRS;Minério de Ferro;Carlos Newlands;MG;Ouro Branco;MG;22.816;2.646.656
02/2006;MRS;Minério de Ferro;Casa de Pedra;MG;Ouro Branco;MG;48.491;1.357.748
02/2006;MRS;Minério de Ferro;Casa de Pedra;MG;Piaçaguera;SP;66.318;52.523.856
02/2006;MRS;Minério de Ferro;Casa de Pedra;MG;São Bento;SP;113.506;65.946.986
02/2006;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;68.869;23.208.853
02/2006;MRS;Minério de Ferro;Córrego do Feijão;MG;Ouro Branco;MG;150.320;18.188.720
02/2006;MRS;Minério de Ferro;Córrego do Feijão;MG;Piaçaguera;SP;44.678;32.436.228
02/2006;MRS;Minério de Ferro;Córrego do Feijão;MG;Volta Redonda;RJ;12.745;6.703.870
02/2006;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Volta Redonda;RJ;2.222;744.370
02/2006;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;195.398;108.055.094
02/2006;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;743.627;441.714.438
02/2006;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;379.115;183.491.660
02/2006;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;2.155.754;1.032.606.166
02/2006;MRS;Minério de Ferro;Otavio Dapieve;MG;Ouro Branco;MG;41.289;3.757.299
02/2006;MRS;Minério de Ferro;Otavio Dapieve;MG;Piaçaguera;SP;152.897;130.879.832
02/2006;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;310.366;141.216.530
02/2006;MRS;Minério de Ferro;Pires;MG;Ouro Branco;MG;17.149;1.200.430
02/2006;MRS;Minério de Ferro;Pires;MG;Piaçaguera;SP;64.898;43.676.354
02/2006;MRS;Minério de Ferro;Pires;MG;Volta Redonda;RJ;15.910;5.361.670
02/2006;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;51.744;27.372.576
02/2006;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;245.784;151.157.160
02/2006;MRS;Minério de Ferro;Sarzedo;MG;Ouro Branco;MG;84.143;11.383.648
02/2006;MRS;Minério de Ferro;Sarzedo;MG;Piaçaguera;SP;26.170;19.339.630
02/2006;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;5.952;880.896
02/2006;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Benfica;MG;8.834;2.314.508
02/2006;MRS;Prd. Siderúrgicos - Bobina - BF;Água Branca;SP;Volta Redonda;RJ;29;9.802
02/2006;MRS;Prd. Siderúrgicos - Bobina - BF;Brisamar;RJ;Arará;RJ;262;67.334
02/2006;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;27.540;9.225.900
02/2006;MRS;Prd. Siderúrgicos - Bobina - BQ;Arará;RJ;Brisamar;RJ;271;69.647
02/2006;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;5.201;613.718
02/2006;MRS;Prd. Siderúrgicos - Bobina - BQ;Intendente Câmara;MG;Curuputuba;SP;15.881;19.025.438
02/2006;MRS;Prd. Siderúrgicos - Bobina - BQ;Intendente Câmara;MG;Manoel Feio;SP;32.157;30.677.778
02/2006;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;48.412;5.712.616
02/2006;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;23.069;6.782.286
02/2006;MRS;Prd. Siderúrgicos - Outros;Água Branca;SP;Arará;RJ;819;397.215
02/2006;MRS;Prd. Siderúrgicos - Outros;Água Branca;SP;Brisamar;RJ;706;319.112
02/2006;MRS;Prd. Siderúrgicos - Outros;Água Branca;SP;Ipiranga;SP;3.773;49.049
02/2006;MRS;Prd. Siderúrgicos - Outros;Arará;RJ;Ipiranga;SP;3.809;1.816.893
02/2006;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Barreiro;MG;7.948;2.718.216
02/2006;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;São Bento;SP;3.048;1.514.856
02/2006;MRS;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Ipiranga;SP;3.935;3.895.650
02/2006;MRS;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;São Caetano do Sul;SP;898;889.020
02/2006;MRS;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Taubaté;SP;11.123;9.387.812
02/2006;MRS;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Brisamar;RJ;2.546;1.700.728
02/2006;MRS;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Ipiranga;SP;1.474;1.247.004
02/2006;MRS;Prd. Siderúrgicos - Outros;Mário Carvalho;MG;Manoel Feio;SP;2.640;2.233.440
02/2006;MRS;Prd. Siderúrgicos - Outros;Mogi das Cruzes;SP;Ipiranga;SP;138;8.142
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Barbará;RJ;289;98.549
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Curuputuba;SP;720;160.560
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Ipiranga;SP;4.707;381.267
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;1.646;148.140
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;São Caetano do Sul;SP;5.206;255.094
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Taubaté;SP;595;96.985
02/2006;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Utinga;SP;31.373;1.349.039
02/2006;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Dias Tavares;MG;4.148;2.061.556
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Água Branca;SP;19.078;6.448.364
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;21.408;3.339.648
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;1.753;206.854
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;4.424;2.495.136
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Ipiranga;SP;318;106.530
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;9.584;3.086.048
02/2006;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;931;316.540
02/2006;MRS;Prd. Siderúrgicos - Placa;Barra de Cuiete;MG;Itaguai;RJ;7.510;8.426.220
02/2006;MRS;Prd. Siderúrgicos - Placa;Barreiro;MG;Itaguai;RJ;2.083;1.151.899
02/2006;MRS;Prd. Siderúrgicos - Placa;Intendente Câmara;MG;Utinga;SP;1.577;1.573.846
02/2006;MRS;Prd. Siderúrgicos - Placa;Ipiranga;SP;Itaguai;RJ;11.300;5.096.300
02/2006;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Arará;RJ;23.651;11.707.245
02/2006;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;6.909;3.323.229
02/2006;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Manoel Feio;SP;3.001;1.884.628
02/2006;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Volta Redonda;RJ;6.951;2.453.703
02/2006;MRS;Prd. Siderúrgicos - Placa;Piaçaguera;SP;Volta Redonda;RJ;6.162;2.101.242
02/2006;MRS;Prd. Siderúrgicos - Placa;Roseira;SP;Arará;RJ;298;88.804
02/2006;MRS;Prd. Siderúrgicos - Placa;Roseira;SP;Eng. Cesar de Souza;SP;2.105;359.955
02/2006;MRS;Prd. Siderúrgicos - Placa;Volta Redonda;RJ;Curuputuba;SP;683;113.378
02/2006;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;13.899;8.798.067
02/2006;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Floriano;RJ;400;174.400
02/2006;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Manoel Feio;SP;3.677;2.606.993
02/2006;MRS;Prd. Siderúrgicos - Tubos;Curuputuba;SP;Arará;RJ;1.779;547.932
02/2006;MRS;Prd. Siderúrgicos - Vergalhões;Barra de Cuiete;MG;Arará;RJ;949;576.043
02/2006;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Arará;RJ;639;187.866
02/2006;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Boa Vista Velha;SP;320;212.800
