Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Embiruçu;MG;49.281;12.288.957
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Pedro Nolasco;ES;211;91.891
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Intendente Câmara;MG;Tubarão;ES;8.450;3.659.788
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Barbará;RJ;493;277.657
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Manoel Feio;SP;395;337.555
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Mário Carvalho;MG;Parque Industrial;MG;2.869;645.654
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Barra Mansa;RJ;6.367;6.405.833
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Boa Vista Nova;SP;7.415;13.808.547
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Ipiranga;SP;2.425;3.241.754
02/2014;EFVM;Prd. Siderúrgicos - Bobina - BF;Tubarão;ES;Parque Industrial;MG;8.210;5.516.956
02/2014;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Aracruz;ES;5.916;2.964.034
02/2014;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Capitão Eduardo;MG;12.379;1.527.012
02/2014;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Eldorado;MG;17.758;2.562.942
02/2014;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Governador Valadares;MG;10.665;2.177.153
02/2014;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Pedro Nolasco;ES;200;105.809
02/2014;EFVM;Prd. Siderúrgicos - Fio Máquina;João Monlevade;MG;Tubarão;ES;2.675;1.408.799
02/2014;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Carreira Comprida;MG;2.840;634.541
02/2014;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Eldorado;MG;11.835;2.815.180
02/2014;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Embiruçu;MG;51;12.718
02/2014;EFVM;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Tubarão;ES;4.301;1.862.810
02/2014;EFVM;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Tubarão;ES;2.241;1.503.433
02/2014;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Mário Carvalho;MG;4.831;1.081.859
02/2014;EFVM;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Tubarão;ES;13.077;8.773.046
02/2014;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;João Monlevade;MG;6.624;955.327
02/2014;EFVM;Prd. Siderúrgicos - Tarugo;Ouro Branco;MG;Tubarão;ES;15.732;10.554.222
02/2014;EFVM;Prd. Siderúrgicos - Tarugo;Pedro Nolasco;ES;João Monlevade;MG;649;343.352
02/2014;EFVM;Toras de Madeira;Colatina;ES;Aracruz;ES;14.976;1.551.394
02/2014;EFVM;Toras de Madeira;Desembargador Drumond;MG;Frederico Selow;MG;20.860;2.266.105
02/2014;EFVM;Toras de Madeira;Eng. Costa Lacerda;MG;Frederico Selow;MG;32.109;5.483.254
02/2014;FCA;Açúcar;Ituverava;SP;Santos;SP;5.523;3.645.124
02/2014;FCA;Açúcar;Mato Seco;SP;Santos;SP;5.688;2.096.602
02/2014;FCA;Açúcar;Ribeirão Preto;SP;Boa Vista Nova;SP;3.407;969.162
02/2014;FCA;Açúcar;Ribeirão Preto;SP;Santos;SP;40.212;22.335.274
02/2014;FCA;Açúcar;Zelândia;MG;Santos;SP;1.817;1.505.066
02/2014;FCA;Álcool;Biagípolis;SP;Replan;SP;1.376;402.563
02/2014;FCA;Álcool;Uberlândia;MG;Paulínia;SP;4.987;2.909.929
02/2014;FCA;Areia;Eng. Helio Martins;GO;Brasília;DF;3.487;548.965
02/2014;FCA;Areia;Ipameri;GO;Brasília;DF;574;166.985
02/2014;FCA;Areia;Roncador Novo;GO;Brasília;DF;3.565;871.881
02/2014;FCA;Bauxita;Barão de Camargo;MG;Barão de Angra;RJ;76.073;13.886.745
02/2014;FCA;Bauxita;Bauxita;MG;Alumínio;SP;35.294;9.875.084
02/2014;FCA;Cal;Nova Granja;MG;Porto de Aratu;BA;14.638;22.910.388
02/2014;FCA;Calcário Corretivo;Matozinhos;MG;Intendente Câmara;MG;33.643;9.213.842
02/2014;FCA;Calcário Siderúrgico;Arcos;MG;Barra Mansa;RJ;86.099;40.165.873
02/2014;FCA;Calcário Siderúrgico;Arcos;MG;Intendente Câmara;MG;29.758;16.403.473
02/2014;FCA;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;1.037;187.000
02/2014;FCA;Cimento a Granel;Wilson Lobato;MG;Ribeirão Preto;SP;12.129;12.043.891
02/2014;FCA;Cimento acondicionado;Matozinhos;MG;Governador Valadares;MG;780;299.885
02/2014;FCA;Clínquer;Arcos;MG;Barra Mansa;RJ;34.500;16.094.526
02/2014;FCA;Cloreto de Potássio;Fosfago;GO;Cubatão;SP;43.494;43.590.730
02/2014;FCA;Cobre;General Curado;GO;Pedro Nolasco;ES;14.367;25.184.805
02/2014;FCA;Contêiner Cheio de 20 Pés;Arcos;MG;Barra Mansa;RJ;1.391;648.913
02/2014;FCA;Contêiner Cheio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;3.860;3.750.075
02/2014;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;28.105;19.138.437
02/2014;FCA;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;General Curado;GO;605;587.771
02/2014;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;1.447;1.405.793
02/2014;FCA;Cromita;Campo Formoso;BA;Irapui;BA;5.193;2.001.320
02/2014;FCA;Cromita;Itiuba;BA;Irapui;BA;21.773;6.574.989
02/2014;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;37.423;17.458.129
02/2014;FCA;Farelo de Soja;Brejo Alegre;MG;Santos;SP;21.530;19.858.604
02/2014;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;788;1.110.013
02/2014;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;25.338;44.355.917
02/2014;FCA;Fosfato;Catalão;GO;Valefertil;MG;62.611;18.973.825
02/2014;FCA;Fosfato;Uberlândia;MG;Paulínia;SP;11.304;6.595.918
02/2014;FCA;Gasolina;Candeias;BA;Montes Claros;MG;4.975;5.326.211
02/2014;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;6.216;2.237.524
02/2014;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;794;444.561
02/2014;FCA;Grãos - Milho;Uberlândia;MG;Santos;SP;3.470;3.000.985
02/2014;FCA;LAB;Copec;BA;Vespasiano;MG;3.462;5.582.845
02/2014;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;3.546;3.634.214
02/2014;FCA;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;85.641;18.575.362
02/2014;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;136.183;42.130.117
02/2014;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;11.857;12.694.044
02/2014;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;1.524;548.582
02/2014;FCA;Óleo Diesel;Embiruçu;MG;Montes Claros;MG;408;228.439
02/2014;FCA;Óleo Diesel;Replan;SP;Brasília;DF;7.491;7.861.776
02/2014;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;10.822;11.030.993
02/2014;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;3.117;882.823
02/2014;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;29.439;20.091.411
02/2014;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Brasília;DF;4.451;4.671.307
02/2014;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Estação Pool;GO;10.367;10.567.206
02/2014;FCA;Outros - Combust, deriv. Petro., alcool;Candeias;BA;Montes Claros;MG;860;920.712
02/2014;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Divinopolis;MG;309;40.524
02/2014;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Governador Valadares;MG;567;204.098
02/2014;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Montes Claros;MG;248;138.855
02/2014;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Wilson Lobato;MG;444;43.368
02/2014;FCA;Pedras em Blocos e Placas;Carmo da Mata;MG;Pedro Nolasco;ES;728;631.412
02/2014;FCA;Prd. Siderúrgicos - Bobina - BF;Embiruçu;MG;Eldorado;MG;76;874
02/2014;FCA;Prd. Siderúrgicos - Tarugo;Nova Granja;MG;Copec;BA;1.746;2.806.623
02/2014;FCA;Prd. Siderúrgicos - Vergalhões;Parque Industrial;MG;Tubarão;ES;2.363;1.587.889
02/2014;FCA;Soja;Brejo Alegre;MG;Santos;SP;68.179;62.886.198
02/2014;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;298.812;420.920.331
02/2014;FCA;Soja;Carreira Comprida;MG;Tubarão;ES;12.476;8.191.006
02/2014;FCA;Soja;Pirapora;MG;Tubarão;ES;26.530;27.952.458
02/2014;FCA;Soja;Uberlândia;MG;Conceiçãozinha;SP;44.354;38.654.512
02/2014;FCA;Toras de Madeira;Araguaia;ES;Aracruz;ES;9.262;1.774.451
02/2014;FCA;Toras de Madeira;Esplanada;BA;Copec;BA;18.480;2.830.582
02/2014;FCA;Toras de Madeira;Morro Grande;ES;Aracruz;ES;2.229;625.239
02/2014;FNSTN;Celulose;Imperatriz;MA;Itaqui;MA;19.280;11.895.760
02/2014;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;2.521;3.139.905
02/2014;FNSTN;Minério de Ferro;Porto Nacional;TO;Açailândia;MA;6.660;4.811.850
02/2014;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;10.152;12.644.316
02/2014;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;27.217;26.582.843
02/2014;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;144.224;104.663.357
02/2014;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;20.075;1.109.365
02/2014;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;144.880;11.427.265
02/2014;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;79.390;5.561.349
02/2014;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;36.078;2.329.051
02/2014;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;3.330;354.985
02/2014;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;320;34.113
02/2014;FTL;Cimento acondicionado;Primavera;CE;São Luis - Tirirical;MA;2.466;2.828.213
02/2014;FTL;Cimento acondicionado;Sobral;CE;Mucuripe;CE;11.340;2.951.666
02/2014;FTL;Cimento acondicionado;Sobral;CE;Teresina;PI;6.248;3.123.400
02/2014;FTL;Coque;Mucuripe;CE;Sobral;CE;1.152;299.852
02/2014;FTL;Farinha de Trigo;Mucuripe;CE;Sobral;CE;135;35.139
02/2014;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;315;239.461
02/2014;FTL;Ferro Gusa;Carga Ferro Gusa e Cruz;MA;Aracapé;CE;500;573.752
02/2014;FTL;Gasolina;Itaqui;MA;Teresina;PI;16.791;7.726.380
02/2014;FTL;Minério de Ferro;Crateus;CE;Pecem;CE;14.603;6.082.675
02/2014;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;22.758;10.472.093
02/2014;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;8.353;5.921.300
02/2014;FTL;Prd. Siderúrgicos - Outros;Pecem;CE;Teresina;PI;136;96.408
02/2014;FTL;Prd. Siderúrgicos - Placa;Pecem;CE;São Luis - Tirirical;MA;1.374;1.600.549
02/2014;FTL;Prd. Siderúrgicos - Vergalhões;Pecem;CE;São Luis - Tirirical;MA;1.627;1.895.265
02/2014;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;84.753;43.254.626
02/2014;MRS;Açúcar;Boa Vista Velha;SP;Santos;SP;41.440;11.249.634
02/2014;MRS;Açúcar;Santa Adélia;SP;Santos;SP;12.697;6.442.902
02/2014;MRS;Areia;Caçapava;SP;Água Branca;SP;6.734;907.689
02/2014;MRS;Areia;Curuputuba;SP;Mooca;SP;29.287;4.945.880
02/2014;MRS;Areia;Curuputuba;SP;Santo André;SP;19.376;3.535.112
02/2014;MRS;Areia;Roseira;SP;Água Branca;SP;26.129;4.822.159
02/2014;MRS;Areia;Roseira;SP;Mooca;SP;17.479;3.114.583
02/2014;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;73.500;49.897.165
02/2014;MRS;Calcário Siderúrgico;Cel. João Carlos Guedes;MG;Siderúrgica do Atlântico;RJ;4.568;1.985.184
02/2014;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;128.890;15.337.394
02/2014;MRS;Celulose;Pederneiras;SP;Santos;SP;5.280;2.751.228
02/2014;MRS;Celulose;São Silvestre;SP;Santos;SP;62.280;6.948.580
02/2014;MRS;Cimento a Granel;Barbacena;MG;Deodoro;RJ;5.057;2.893.661
02/2014;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;7.233;5.659.027
02/2014;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;33.947;22.120.714
02/2014;MRS;Cimento a Granel;Vespasiano;MG;C.Ermelino Matarazzo;SP;9.117;7.266.459
02/2014;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;5.946;3.846.598
02/2014;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;11.546;10.038.762
02/2014;MRS;Cimento acondicionado;Barbacena;MG;Eng. São Paulo;SP;720;463.880
02/2014;MRS;Cimento acondicionado;Barbacena;MG;Santo André;SP;1.440;1.126.642
02/2014;MRS;Cimento acondicionado;Barbacena;MG;São José dos Campos;SP;720;390.326
02/2014;MRS;Cimento acondicionado;Matozinhos;MG;Arará;RJ;3.456;2.328.677
02/2014;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;8.434;4.474.557
02/2014;MRS;Cimento acondicionado;Pedra do Sino;MG;São José dos Campos;SP;2.160;1.293.119
02/2014;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;11.121;1.608.797
02/2014;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;6.174;1.457.008
02/2014;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;1.913;362.075
02/2014;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Edmar Alves;SP;1.005;167.447
02/2014;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;4.905;1.202.196
02/2014;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Ouro Fino;SP;544;27.274
02/2014;MRS;Contêiner Cheio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;1.862;310.235
02/2014;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;395;96.813
02/2014;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Ouro Fino;SP;62;3.260
02/2014;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;2.015;1.109.618
02/2014;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Brisamar;RJ;7.240;3.764.887
02/2014;MRS;Contêiner Cheio de 20 Pés - Perigoso;Eng. Neiva;SP;Conceiçãozinha;SP;170;41.666
02/2014;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Edmar Alves;SP;4.534;1.660.587
02/2014;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;7.442;1.408.554
02/2014;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;2.382;450.844
02/2014;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Edmar Alves;SP;32;5.332
02/2014;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.406;344.604
02/2014;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;299;14.990
02/2014;MRS;Contêiner Cheio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;18;2.999
02/2014;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Ouro Fino;SP;1.462;76.876
02/2014;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Conceiçãozinha;SP;3.660;234.738
02/2014;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Sarzedo Novo;MG;523;319.286
02/2014;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Sarzedo Novo;MG;226;131.040
02/2014;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;545;103.153
02/2014;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;306;75.000
02/2014;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;535;195.945
02/2014;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;262;64.215
02/2014;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;71.387;8.494.767
02/2014;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;9.023;1.190.422
02/2014;MRS;Escória;Volta Redonda;RJ;São Bento;SP;13.197;3.813.273
02/2014;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Itaguai;RJ;28.030;12.866.303
02/2014;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Roseira;SP;12.560;5.995.855
02/2014;MRS;Ferro Gusa;Parque Industrial;MG;Volta Redonda;RJ;2.252;984.435
02/2014;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;22.221;12.236.638
02/2014;MRS;Ferro Gusa;Sarzedo Novo;MG;Saudade;RJ;9.017;3.556.449
02/2014;MRS;Grãos - Trigo;Santos;SP;São Caetano do Sul;SP;6.711;455.744
02/2014;MRS;Máquinas, Motores, Peças e acessórios;Roseira;SP;Volta Redonda;RJ;240;39.253
02/2014;MRS;Minério de Ferro;Alberto Flores;MG;Guaiba;RJ;13.388;7.002.687
02/2014;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;205.442;105.130.218
02/2014;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;78.731;42.030.308
02/2014;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;765.782;337.794.864
02/2014;MRS;Minério de Ferro;Casa de Pedra;MG;Piaçaguera;SP;29.185;19.557.394
02/2014;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;486.364;156.665.140
02/2014;MRS;Minério de Ferro;Córrego do Feijão;MG;Baia Sepetiba;RJ;134.881;68.511.050
02/2014;MRS;Minério de Ferro;Córrego do Feijão;MG;Guaiba;RJ;454.779;241.058.792
02/2014;MRS;Minério de Ferro;Córrego do Feijão;MG;Ouro Branco;MG;114.518;12.885.222
02/2014;MRS;Minério de Ferro;Córrego do Feijão;MG;Siderúrgica do Atlântico;RJ;13.276;6.889.408
02/2014;MRS;Minério de Ferro;Dias Tavares;MG;Ouro Branco;MG;6.239;1.288.803
02/2014;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;180.802;82.449.148
02/2014;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Piaçaguera;SP;18.174;12.449.663
02/2014;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;389.612;214.671.147
02/2014;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;510.936;292.820.998
02/2014;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;80.872;45.449.013
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.115.055;540.331.122
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Dias Tavares;MG;31.634;9.026.983
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;881.324;446.565.108
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Ouro Branco;MG;113.063;11.072.825
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Piaçaguera;SP;28.269;20.172.334
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;379.731;188.186.329
02/2014;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;74.697;27.307.879
02/2014;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;669.163;303.407.873
02/2014;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;26.638;12.667.275
02/2014;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;67.539;31.366.057
02/2014;MRS;Minério de Ferro;Pires;MG;Volta Redonda;RJ;18.132;6.063.667
02/2014;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;400.261;211.501.515
02/2014;MRS;Minério de Ferro;Sarzedo;MG;Piaçaguera;SP;10.275;7.782.449
02/2014;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;366.186;192.252.044
02/2014;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;25.502;13.952.960
02/2014;MRS;Minério de Ferro;Sarzedo Novo;MG;Itaguai;RJ;168.153;88.786.802
02/2014;MRS;Minério de Ferro;Sarzedo Novo;MG;Piaçaguera;SP;147.502;111.219.311
02/2014;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;118.188;54.247.346
02/2014;MRS;Minério de Ferro SP - MRS destino SP;Cel. João Carlos Guedes;MG;Piaçaguera;SP;18.073;11.794.295
02/2014;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;8.341;1.209.820
02/2014;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;820;253.744
02/2014;MRS;Outras - Carga Geral Não Conteinerizada;Santo André;SP;Curuputuba;SP;3.443;628.168
02/2014;MRS;Outras - Carga Geral Não Conteinerizada;São Bento;SP;Volta Redonda;RJ;60;17.337
02/2014;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;7.738;2.277.185
02/2014;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Taubaté;SP;2.973;1.583.120
02/2014;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;3.952;621.132
02/2014;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Taubaté;SP;2.067;361.496
02/2014;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;5.523;1.904.026
02/2014;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Manoel Feio;SP;3.713;1.148.966
02/2014;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;3.905;1.822.123
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;21.416;13.826.791
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Taubaté;SP;6.922;3.685.958
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;Parque Industrial;MG;2.448;393.428
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;São Bento;SP;11.652;7.135.079
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;Volta Redonda;RJ;2.258;782.618
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;São Bento;SP;São Caetano do Sul;SP;3.744;224.584
02/2014;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;8.172;931.575
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;680;461.504
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;2.430;848.401
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;Caçapava;SP;4.395;1.473.687
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;Dias Tavares;MG;1.775;480.684
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;14.285;7.666.931
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;2.954;1.384.227
02/2014;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Manoel Feio;SP;8.097;2.411.643
02/2014;MRS;Prd. Siderúrgicos - Outros;Brisamar;RJ;Eldorado;MG;240;146.867
02/2014;MRS;Prd. Siderúrgicos - Outros;Brisamar;RJ;Manoel Feio;SP;2.890;1.223.742
02/2014;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;952;331.425
02/2014;MRS;Prd. Siderúrgicos - Outros;Ipiranga;SP;Curuputuba;SP;1.050;179.766
02/2014;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;2.103;1.071.949
02/2014;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;7.521;4.855.776
02/2014;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Taubaté;SP;4.194;2.233.300
02/2014;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;1.493;34.415
02/2014;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Eldorado;MG;1.440;232.868
02/2014;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Curuputuba;SP;1.183;233.837
02/2014;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Ipiranga;SP;603;31.750
02/2014;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;9.173;566.516
02/2014;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;São Caetano do Sul;SP;3.500;169.620
02/2014;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Utinga;SP;41.043;1.841.148
02/2014;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Couto e Silva;MG;2.940;1.759.690
02/2014;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;4.273;2.488.800
02/2014;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Ipiranga;SP;724;241.197
02/2014;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Água Branca;SP;7.032;2.447.881
02/2014;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;1.343;194.282
02/2014;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;193;22.001
