Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
03/2011;FCA;Soja;Araguari;MG;Tubarão;ES;426;601.938
03/2011;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;220.079;308.849.706
03/2011;FCA;Soja;Carreira Comprida;MG;Tubarão;ES;34.682;22.754.636
03/2011;FCA;Soja;Pirapora;MG;Tubarão;ES;39.199;41.088.525
03/2011;FCA;Soja;Uberlândia;MG;Tubarão;ES;16.465;24.032.127
03/2011;FCA;Toras de Madeira;Araguaia;ES;Aracruz;ES;1.656;312.984
03/2011;FNSTN;Minério de Ferro;Guaraí;TO;Açailândia;MA;29.772;16.702.092
03/2011;FNSTN;Pó de Pedra;Araguaína;TO;Guaraí;TO;10.917;2.205.234
03/2011;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;60.526;59.237.456
03/2011;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;175.569;127.148.642
03/2011;FTC;Carvão Mineral;Capivari;SC;Capivari;SC;31.936;159.680
03/2011;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;163.886;12.783.108
03/2011;FTC;Carvão Mineral;Sangão;SC;Capivari;SC;66.615;4.565.486
03/2011;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;724;77.468
03/2011;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;24;2.568
03/2011;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;31;3.317
03/2011;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;7;749
03/2011;FTL;Álcool;Itaqui;MA;Teresina;PI;432;192.672
03/2011;FTL;Alumínio;Alumar;MA;Cinco Pontas;PE;405;918.945
03/2011;FTL;Alumínio;Alumar;MA;Itaqui;MA;999;18.981
03/2011;FTL;Alumínio;Alumar;MA;Mucuripe;CE;1.017;1.198.026
03/2011;FTL;Alumínio;Alumar;MA;Pecem;CE;1.901;2.161.437
03/2011;FTL;Calcário Britado;Aracapé;CE;Itaqui;MA;12.116;14.248.416
03/2011;FTL;Calcário Britado;Sobral;CE;Fábrica Votorantim Pecém;CE;474;92.904
03/2011;FTL;Cimento acondicionado;Sobral;CE;Mucuripe;CE;7.704;1.941.408
03/2011;FTL;Cimento acondicionado;Sobral;CE;São Luis - Tirirical;MA;1.212;1.142.916
03/2011;FTL;Cimento acondicionado;Sobral;CE;Teresina;PI;10.436;5.207.564
03/2011;FTL;Clínquer;Sobral;CE;Fábrica Votorantim Pecém;CE;3.173;621.908
03/2011;FTL;Contêiner Cheio de 20 Pés;Mucuripe;CE;Itaqui;MA;45;53.910
03/2011;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Itaqui;MA;48;55.488
03/2011;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;Teresina;PI;56;39.760
03/2011;FTL;Contêiner Cheio de 40 Pés;Pecem;CE;Itaqui;MA;394;455.464
03/2011;FTL;Contêiner Vazio de 20 Pés;Itaqui;MA;Pecem;CE;59;68.204
03/2011;FTL;Contêiner Vazio de 40 Pés;Itaqui;MA;Pecem;CE;92;106.352
03/2011;FTL;Coque;Mucuripe;CE;Sobral;CE;4.375;1.102.500
03/2011;FTL;Farelo de Soja;Teresina;PI;Aracapé;CE;305;222.650
03/2011;FTL;Farinha de Trigo;Mucuripe;CE;Cinco Pontas;PE;405;459.270
03/2011;FTL;Farinha de Trigo;Mucuripe;CE;Juazeiro do Norte;CE;353;209.682
03/2011;FTL;Farinha de Trigo;Mucuripe;CE;Sobral;CE;315;79.380
03/2011;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;225;169.200
03/2011;FTL;Farinha de Trigo;Mucuripe;CE;Timon;MA;718;545.680
03/2011;FTL;Gasolina;Itaqui;MA;Teresina;PI;10.698;4.771.308
03/2011;FTL;Gasolina;Mucuripe;CE;Murity;CE;1.900;1.145.700
03/2011;FTL;Gasolina;Mucuripe;CE;Teresina;PI;643;483.536
03/2011;FTL;Grãos - Malte;Mucuripe;CE;Caxias;MA;1.795;1.498.825
03/2011;FTL;Grãos - Malte;Mucuripe;CE;Caxias Nova;MA;1.321;1.097.751
03/2011;FTL;Minério de Ferro;Crateus;CE;Pecem;CE;13.238;5.533.484
03/2011;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;19.517;8.704.582
03/2011;FTL;Óleo Diesel;Mucuripe;CE;Murity;CE;1.930;1.163.790
03/2011;FTL;Prd. Siderúrgicos - Outros;Cinco Pontas;PE;Missão Velha;CE;432;317.952
03/2011;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;58.475;29.677.805
03/2011;MRS;Areia;Caçapava;SP;Água Branca;SP;31.288;4.192.592
03/2011;MRS;Areia;Caçapava;SP;Mooca;SP;28.119;3.542.994
03/2011;MRS;Areia;Curuputuba;SP;Mooca;SP;35.478;5.889.348
03/2011;MRS;Areia;Curuputuba;SP;Santo André;SP;17.720;3.189.600
03/2011;MRS;Areia;Curuputuba;SP;São Bento;SP;1.728;195.264
03/2011;MRS;Areia;Roseira;SP;Água Branca;SP;7.896;1.437.072
03/2011;MRS;Areia;Roseira;SP;Mooca;SP;3.708;648.900
03/2011;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;166.827;113.275.533
03/2011;MRS;Calcário Siderúrgico;Dr. Joaquim Murtinho;MG;Siderúrgica do Atlântico;RJ;27.656;13.164.256
03/2011;MRS;Carvão Mineral;Baia Sepetiba;RJ;Ouro Branco;MG;7.700;3.649.800
03/2011;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;230.320;27.407.158
03/2011;MRS;Celulose;São Silvestre;SP;Santos;SP;71.208;7.975.296
03/2011;MRS;Cimento a Granel;Barbacena;MG;Deodoro;RJ;4.953;1.758.315
03/2011;MRS;Cimento a Granel;Barbacena;MG;Santo André;SP;9.987;6.461.589
03/2011;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;24.556;15.789.508
03/2011;MRS;Cimento a Granel;Pedra do Sino;MG;Volta Redonda;RJ;15.168;5.763.840
03/2011;MRS;Cimento a Granel;Vespasiano;MG;C.Ermelino Matarazzo;SP;13.320;12.520.800
03/2011;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;9.053;6.328.047
03/2011;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;15.700;15.684.300
03/2011;MRS;Cimento acondicionado;Barbacena;MG;Eng. São Paulo;SP;2.736;1.726.416
03/2011;MRS;Cimento acondicionado;Barbacena;MG;Santo André;SP;1.584;1.028.016
03/2011;MRS;Cimento acondicionado;Barbacena;MG;São José dos Campos;SP;720;379.440
03/2011;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;7.000;3.108.000
03/2011;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;6.959;1.092.563
03/2011;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;1.363;308.038
03/2011;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;3.070;580.230
03/2011;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;2.134;431.068
03/2011;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;1.262;172.894
03/2011;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Ouro Fino;SP;859;42.091
03/2011;MRS;Contêiner Cheio de 20 Pés;Dr. Joaquim Murtinho;MG;Arará;RJ;7.468;3.674.256
03/2011;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;516;119.712
03/2011;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;3.868;529.916
03/2011;MRS;Contêiner Cheio de 20 Pés;Ouro Fino;SP;Conceiçãozinha;SP;30;1.470
03/2011;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Eng. Neiva;SP;1.211;280.952
03/2011;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Ouro Fino;SP;1.202;62.504
03/2011;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;11.249;6.320.838
03/2011;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Brisamar;RJ;1.158;653.112
03/2011;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Sarzedo Novo;MG;3;1.542
03/2011;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.374;277.548
03/2011;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;5.811;796.107
03/2011;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;7.100;347.900
03/2011;MRS;Contêiner Cheio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;119;27.608
03/2011;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;6.988;953.261
03/2011;MRS;Contêiner Cheio de 40 Pés;Ouro Fino;SP;Conceiçãozinha;SP;15.721;770.329
03/2011;MRS;Contêiner Cheio de 40 Pés;Ouro Fino;SP;Santos;SP;592;30.784
03/2011;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Ouro Fino;SP;3.779;196.508
03/2011;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Dr. Joaquim Murtinho;MG;622;306.024
03/2011;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Sarzedo Novo;MG;749;422.436
03/2011;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Sarzedo Novo;MG;108;62.964
03/2011;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;174;23.490
03/2011;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;278;56.156
03/2011;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Santos;SP;115;26.680
03/2011;MRS;Contêiner Vazio de 20 Pés;Santos;SP;Eng. Neiva;SP;6;1.392
03/2011;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;190;38.380
03/2011;MRS;Contêiner Vazio de 40 Pés;Sarzedo Novo;MG;Brisamar;RJ;3;1.710
03/2011;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;58.058;6.908.669
03/2011;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;971;128.172
03/2011;MRS;Escória;Volta Redonda;RJ;Pedra do Sino;MG;13.612;4.968.380
03/2011;MRS;Escória;Volta Redonda;RJ;São Bento;SP;9.482;2.645.478
03/2011;MRS;Farelo de Soja;Pederneiras;SP;Santos;SP;13.876;7.229.396
03/2011;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Arará;RJ;35.460;17.517.342
03/2011;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Itaguai;RJ;867;400.554
03/2011;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;35.834;19.940.750
03/2011;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;23.693;12.320.360
03/2011;MRS;Ferro Gusa;Sarzedo Novo;MG;Roseira;SP;13.490;9.132.730
03/2011;MRS;Ferro Gusa;Sarzedo Novo;MG;Saudade;RJ;12.174;4.881.774
03/2011;MRS;Grãos - Trigo;Santos;SP;Santo André;SP;4.808;288.480
03/2011;MRS;Grãos - Trigo;Santos;SP;São Caetano do Sul;SP;6.146;417.928
03/2011;MRS;Manganês;Dr. Joaquim Murtinho;MG;Piaçaguera;SP;11.906;7.977.020
03/2011;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;252.964;131.512.476
03/2011;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;52.528;28.312.592
03/2011;MRS;Minério de Ferro;Carlos Newlands;MG;Piaçaguera;SP;103.530;75.783.960
03/2011;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.318.628;585.201.063
03/2011;MRS;Minério de Ferro;Casa de Pedra;MG;Piaçaguera;SP;75.384;59.704.128
03/2011;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;627.351;207.653.181
03/2011;MRS;Minério de Ferro;Córrego do Feijão;MG;Baia Sepetiba;RJ;211.973;120.188.691
03/2011;MRS;Minério de Ferro;Córrego do Feijão;MG;Dias Tavares;MG;25.467;7.563.699
03/2011;MRS;Minério de Ferro;Córrego do Feijão;MG;Guaiba;RJ;368.563;199.761.146
03/2011;MRS;Minério de Ferro;Córrego do Feijão;MG;Ouro Branco;MG;49.755;6.020.355
03/2011;MRS;Minério de Ferro;Córrego do Feijão;MG;São Bento;SP;8.953;5.783.638
03/2011;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;53.248;29.446.144
03/2011;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;573.645;340.745.130
03/2011;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.233.562;612.994.052
03/2011;MRS;Minério de Ferro;Otavio Dapieve;MG;Dias Tavares;MG;18.591;5.391.390
03/2011;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;1.249.358;598.442.482
03/2011;MRS;Minério de Ferro;Otavio Dapieve;MG;Ouro Branco;MG;86.193;8.533.107
03/2011;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;311.580;153.920.520
03/2011;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;37.363;13.674.858
03/2011;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;606.931;275.195.682
03/2011;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;93.985;45.018.815
03/2011;MRS;Minério de Ferro;Pires;MG;Piaçaguera;SP;27.021;18.185.133
03/2011;MRS;Minério de Ferro;Pires;MG;São Bento;SP;2.607;1.538.130
03/2011;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;67.198;31.247.070
03/2011;MRS;Minério de Ferro;Pires;MG;Volta Redonda;RJ;46.946;15.820.802
03/2011;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;234.962;131.456.647
03/2011;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;302.328;159.476.104
03/2011;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;78.792;42.626.472
03/2011;MRS;Minério de Ferro;Sarzedo Novo;MG;Itaguai;RJ;183.592;96.936.576
03/2011;MRS;Minério de Ferro;Sarzedo Novo;MG;Piaçaguera;SP;28.110;20.520.300
03/2011;MRS;Minério de Ferro;Sarzedo Novo;MG;São Bento;SP;102.141;68.945.175
03/2011;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;6.659;985.532
03/2011;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;180;53.820
03/2011;MRS;Outras - Carga Geral Não Conteinerizada;São Bento;SP;Volta Redonda;RJ;300;83.700
03/2011;MRS;Outros Graneis Minerais;Arará;RJ;Benfica;MG;17.700;5.310.000
03/2011;MRS;Outros Graneis Minerais;Casa de Pedra;MG;Ouro Branco;MG;24.541;613.525
03/2011;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Taubaté;SP;3.226;558.098
03/2011;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;24.685;8.269.475
03/2011;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Replan;SP;5.062;2.358.892
03/2011;MRS;Prd. Siderúrgicos - Bobina - BQ;Arará;RJ;Eldorado;MG;630;371.700
03/2011;MRS;Prd. Siderúrgicos - Bobina - BQ;Intendente Câmara;MG;Curuputuba;SP;8.581;6.281.292
03/2011;MRS;Prd. Siderúrgicos - Bobina - BQ;Intendente Câmara;MG;Manoel Feio;SP;61.990;59.115.324
03/2011;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;45.513;5.370.534
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;4.284;1.259.496
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;4.344;1.498.680
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;Manoel Feio;SP;6.694;3.077.350
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Arará;RJ;4.677;2.315.115
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;14.319;7.617.708
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Edmar Alves;SP;3.257;1.749.009
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;6.522;3.137.082
03/2011;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Manoel Feio;SP;13.054;3.733.444
03/2011;MRS;Prd. Siderúrgicos - Outros;Arará;RJ;Curuputuba;SP;3.744;1.153.152
03/2011;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;4.968;1.718.928
03/2011;MRS;Prd. Siderúrgicos - Outros;Eldorado;MG;Volta Redonda;RJ;1.353;768.504
03/2011;MRS;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Manoel Feio;SP;4.620;3.996.300
03/2011;MRS;Prd. Siderúrgicos - Outros;Intendente Câmara;MG;Taubaté;SP;21.950;16.550.300
03/2011;MRS;Prd. Siderúrgicos - Outros;Ipiranga;SP;Volta Redonda;RJ;60;20.100
03/2011;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Arará;RJ;10.610;710.870
03/2011;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;São Caetano do Sul;SP;3.572;142.880
03/2011;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Intendente Câmara;MG;12.885;13.129.815
03/2011;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;187;16.830
03/2011;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;São Caetano do Sul;SP;1.496;73.304
03/2011;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Utinga;SP;42.061;1.808.623
03/2011;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Couto e Silva;MG;655;291.475
03/2011;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;2.674;1.545.572
03/2011;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Ipiranga;SP;7.306;2.367.144
03/2011;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Manoel Feio;SP;360;102.960
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Água Branca;SP;29.874;10.097.412
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;3.386;528.216
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;5.094;601.092
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;17.964;10.131.696
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;18.984;5.676.216
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;22.652;7.293.944
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;47.774;13.328.946
03/2011;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;5.835;1.754.100
03/2011;MRS;Prd. Siderúrgicos - Placa;Água Branca;SP;Itaguai;RJ;2.880;1.310.400
03/2011;MRS;Prd. Siderúrgicos - Placa;Itaguai;RJ;Parque Industrial;MG;368;184.000
03/2011;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Arará;RJ;3.942;1.952.360
03/2011;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;1.949;937.469
03/2011;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Manoel Feio;SP;3.181;1.997.668
03/2011;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Itaguai;RJ;3.316;1.919.964
03/2011;MRS;Prd. Siderúrgicos - Placa;Roseira;SP;Eng. Cesar de Souza;SP;700;119.700
03/2011;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;6.656;3.880.448
03/2011;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Manoel Feio;SP;2.098;1.487.482
03/2011;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;São Bento;SP;2.170;1.121.890
03/2011;MRS;Prd. Siderúrgicos - Vergalhões;Itaguai;RJ;Parque Industrial;MG;440;219.560
03/2011;MRS;Prd. Siderúrgicos - Vergalhões;Manoel Feio;SP;Arará;RJ;5.814;2.563.974
03/2011;MRS;Prd. Siderúrgicos - Vergalhões;Manoel Feio;SP;Parque Industrial;MG;382;329.666
03/2011;MRS;Prd. Siderúrgicos - Vergalhões;Parque Industrial;MG;Arará;RJ;8.035;4.941.525
03/2011;MRS;Sal;Santos;SP;Campo Grande;SP;24.256;1.528.128
03/2011;MRS;Soja;Pederneiras;SP;Conceiçãozinha;SP;84.426;44.024.730
03/2011;MRS;Soja;Pederneiras;SP;Santos;SP;63.932;33.206.980
03/2011;MRS;Sucata;Couto e Silva;MG;Saudade;RJ;450;900
03/2011;MRS;Sucata;Ipiranga;SP;Saudade;RJ;9.207;2.983.068
03/2011;MRS;Veículos;Parque Industrial;MG;Pereque;SP;1.408;1.103.872
03/2011;MRS;Veículos;Posto km 194;RJ;Volta Redonda;RJ;100;39.200
03/2011;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;13.083;12.311.103
03/2011;RMN;Contêiner Cheio de 40 Pés;T. Olacyr F. Morais;MS;Conceiçãozinha;SP;915;1.204.140
03/2011;RMN;Contêiner Cheio de 40 Pés;T. Olacyr F. Morais;MS;Replan;SP;2.797;2.950.835
03/2011;RMN;Contêiner Vazio de 40 Pés;T. Olacyr F. Morais;MS;Replan;SP;32;33.760
03/2011;RMN;Farelo de Soja;Alto Araguaia;MT;Conceiçãozinha;SP;38.269;54.035.828
03/2011;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;82.617;115.994.268
03/2011;RMN;Farelo de Soja;T. Olacyr F. Morais;MS;Conceiçãozinha;SP;96.465;126.947.940
03/2011;RMN;Grãos - Milho;Alto Araguaia;MT;Santos;SP;16;22.464
03/2011;RMN;Grãos - Milho;T. Olacyr F. Morais;MS;Conceiçãozinha;SP;89;117.124
03/2011;RMN;Óleo Vegetal;Alto Araguaia;MT;Santos;SP;3.545;4.977.180
03/2011;RMN;Soja;Alto Araguaia;MT;Conceiçãozinha;SP;603.438;852.054.456
03/2011;RMN;Soja;Alto Araguaia;MT;Santos;SP;189.200;265.636.800
03/2011;RMN;Soja;Chapadao do Sul;MS;Conceiçãozinha;SP;5.850;7.031.700
03/2011;RMN;Soja;Chapadao do Sul;MS;Santos;SP;3.273;3.907.962
03/2011;RMN;Soja;T. Olacyr F. Morais;MS;Conceiçãozinha;SP;2.565;3.375.540
03/2011;RMO;Álcool;Andradina;SP;Replan;SP;3.014;2.450.382
03/2011;RMO;Álcool;Araçatuba;SP;Replan;SP;1.666;1.134.546
03/2011;RMO;Álcool;Bauru;SP;Replan;SP;689;305.916
03/2011;RMO;Areia;César Neto;SP;Presidente Altino;SP;12.240;2.815.200
03/2011;RMO;Areia;Pirambóia;SP;Presidente Altino;SP;40.080;8.376.720
03/2011;RMO;Celulose;Corumbá;MS;Tatui;SP;112;175.168
03/2011;RMO;Celulose;Jupia;MS;Santos;SP;74.223;66.652.254
03/2011;RMO;Cimento acondicionado;Corumbá;MS;Manoel Brandão;MS;2.520;1.242.360
03/2011;RMO;Ferro Gusa;Antônio Maria Coelho;MS;Mairinque;SP;4.560;7.026.960
03/2011;RMO;Ferro Gusa;Ribas do Rio Pardo;MS;Mairinque;SP;2.232;2.314.584
03/2011;RMO;Gasolina;Replan;SP;Posto km 903;MS;446;581.138
03/2011;RMO;Manganês;Urucum;MS;Bauru;SP;4.030;5.146.310
03/2011;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;8.804;404.984
03/2011;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Ribas do Rio Pardo;MS;998;533.930
03/2011;RMO;Minério de Ferro;Urucum;MS;Ribas do Rio Pardo;MS;9.112;5.075.384
03/2011;RMO;Óleo Diesel;Replan;SP;Posto km 903;MS;424;552.472
03/2011;RMO;Outras - Carga Geral Não Conteinerizada;Bauru;SP;Apiai;SP;60;31.500
03/2011;RMO;Prd. Siderúrgicos - Bobina - BQ;Bauru;SP;Corumbá;MS;554;719.646
03/2011;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Corumbá;MS;11.156;14.491.644
03/2011;RMO;Sal;Mairinque;SP;Indubrasil;MS;1.110;1.304.250
03/2011;RMO;Sal;Mairinque;SP;Maringa;PR;662;476.640
03/2011;RMP;Açúcar;Araraquara;SP;Santos;SP;13.278;6.187.548
03/2011;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;80.525;21.741.750
03/2011;RMP;Açúcar;Fernandopolis;SP;Santos;SP;9.776;7.869.680
03/2011;RMP;Açúcar;Pradopolis;SP;Santos;SP;32.389;17.263.337
03/2011;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;9.489;6.310.185
03/2011;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Alto Araguaia;MT;16.429;23.197.748
03/2011;RMP;Adubo Orgânico a Granel;Paulínia;SP;Alto Araguaia;MT;632;729.960
03/2011;RMP;Adubo Orgânico a Granel;Santos;SP;Alto Araguaia;MT;1.914;2.687.256
03/2011;RMP;Álcool;Pradopolis;SP;Replan;SP;3.311;953.568
03/2011;RMP;Álcool;Rio Preto Paulista;SP;Replan;SP;3.887;1.620.879
03/2011;RMP;Álcool;Triagem Paulista;SP;Replan;SP;5.400;1.598.400
03/2011;RMP;Álcool;Tutóia;SP;Replan;SP;14.133;3.222.324
03/2011;RMP;Calcário Siderúrgico;Sorocaba;SP;Piaçaguera;SP;1.680;431.760
03/2011;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Alto Araguaia;MT;5.842;8.248.904
03/2011;RMP;Cloreto de Potássio;Santos;SP;Alto Araguaia;MT;2.987;4.193.748
03/2011;RMP;Contêiner Cheio de 40 Pés;Replan;SP;T. Olacyr F. Morais;MS;891;940.005
03/2011;RMP;Contêiner Vazio de 40 Pés;Replan;SP;T. Olacyr F. Morais;MS;619;653.045
03/2011;RMP;Escória;Piaçaguera;SP;Apiai;SP;3.530;1.768.530
03/2011;RMP;Escória;Piaçaguera;SP;Salto;SP;787;234.526
03/2011;RMP;Gasolina;Replan;SP;Araçatuba;SP;327;222.687
03/2011;RMP;Gasolina;Replan;SP;Bauru;SP;1.762;782.328
03/2011;RMP;Gasolina;Replan;SP;Posto km 903;MS;2.967;3.881.275
03/2011;RMP;Gasolina;Replan;SP;Rio Preto Paulista;SP;6.405;2.670.885
03/2011;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;7.992;8.431.560
03/2011;RMP;Gasolina;Replan;SP;Triagem Paulista;SP;3.900;1.154.400
