Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
03/2015;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;Parque Industrial;MG;1.152;185.142
03/2015;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;São Bento;SP;10.326;6.323.105
03/2015;MRS;Prd. Siderúrgicos - Bobina - BQ;Pinheirinho;SP;Volta Redonda;RJ;140;42.332
03/2015;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;19.825;2.259.971
03/2015;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;Caçapava;SP;5.344;1.791.897
03/2015;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;Dias Tavares;MG;965;261.330
03/2015;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Arará;RJ;994;488.313
03/2015;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;19.353;10.386.987
03/2015;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.327;2.027.606
03/2015;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Manoel Feio;SP;6.676;1.988.407
03/2015;MRS;Prd. Siderúrgicos - Outros;Ipiranga;SP;Curuputuba;SP;1.488;254.755
03/2015;MRS;Prd. Siderúrgicos - Outros;Ipiranga;SP;Volta Redonda;RJ;281;96.873
03/2015;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;11.142;5.679.345
03/2015;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;5.007;3.232.665
03/2015;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;2.848;2.014.641
03/2015;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Taubaté;SP;4.993;2.658.768
03/2015;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;470;10.834
03/2015;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;São Caetano do Sul;SP;1.240;48.969
03/2015;MRS;Prd. Siderúrgicos - Outros;Mogi das Cruzes;SP;Volta Redonda;RJ;30;9.975
03/2015;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Curuputuba;SP;11.324;2.238.347
03/2015;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;5.936;366.601
03/2015;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Utinga;SP;24.641;1.105.371
03/2015;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Couto e Silva;MG;2.939;1.759.092
03/2015;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;2.742;1.597.073
03/2015;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Ipiranga;SP;736;245.195
03/2015;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Manoel Feio;SP;721;214.746
03/2015;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;2.705;786.538
03/2015;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;22.186;11.119.601
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;7.225;1.045.190
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;778;88.689
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;16.790;9.584.538
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;910;25.050
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;42.634;13.192.835
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;4.307;1.432.056
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Pinheirinho;SP;13.875;4.195.412
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;20.650;5.966.818
03/2015;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;6.958;2.427.890
03/2015;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Manoel Feio;SP;9.891;8.113.231
03/2015;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Manoel Feio;SP;1.510;974.899
03/2015;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Taubaté;SP;1.092;581.489
03/2015;MRS;Prd. Siderúrgicos - Placa;Manoel Feio;SP;Arará;RJ;5.760;2.615.656
03/2015;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Barbará;RJ;504;172.101
03/2015;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;6.844;3.673.257
03/2015;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;23.971;11.232.667
03/2015;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Parque Industrial;MG;5.027;807.909
03/2015;MRS;Prd. Siderúrgicos - Placa;Siderúrgica do Atlântico;RJ;Volta Redonda;RJ;27.333;3.553.181
03/2015;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;510;294.587
03/2015;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;7.129;3.202.718
03/2015;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Arará;RJ;473;321.017
03/2015;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;4.438;3.640.332
03/2015;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Parque Industrial;MG;1.319;751.629
03/2015;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Pinheirinho;SP;2.945;890.486
03/2015;MRS;Sal;Santos;SP;Campo Grande;SP;23.224;813.839
03/2015;MRS;Sucata;Couto e Silva;MG;Saudade;RJ;1.665;736.969
03/2015;MRS;Sucata;Ipiranga;SP;Saudade;RJ;7.409;2.568.224
03/2015;MRS;Veículos;Arará;RJ;Deodoro;RJ;756;16.675
03/2015;MRS;Veículos;Parque Industrial;MG;Pereque;SP;840;663.889
03/2015;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;26.146;24.708.518
03/2015;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;13.009;13.745.244
03/2015;RMN;Celulose;Aparecida do Taboado;MS;Santos;SP;70.468;65.585.907
03/2015;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;2.302;3.755.529
03/2015;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;33.935;55.362.237
03/2015;RMN;Farelo de Soja;Alto Araguaia;MT;Conceiçãozinha;SP;39.613;55.917.751
03/2015;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;105.995;148.916.404
03/2015;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;83.130;137.192.017
03/2015;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;34.252;56.298.916
03/2015;RMN;Soja;Alto Araguaia;MT;Conceiçãozinha;SP;72.226;101.954.293
03/2015;RMN;Soja;Itiquira;MT;Santos;SP;26.677;40.541.251
03/2015;RMN;Soja;Rondonópolis;MT;Conceiçãozinha;SP;627.941;1.036.310.499
03/2015;RMN;Soja;Rondonópolis;MT;Santos;SP;226.150;371.715.516
03/2015;RMO;Álcool;Araçatuba;SP;Replan;SP;3.309;2.220.339
03/2015;RMO;Álcool;Campo Grande;MS;Replan;SP;3.854;4.886.564
03/2015;RMO;Celulose;Jupia;MS;Santos;SP;67.384;60.459.013
03/2015;RMO;Ferro Gusa;Antônio Maria Coelho;MS;Bauru;SP;1.116;1.401.463
03/2015;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;342.302;15.908.485
03/2015;RMO;Minério de Ferro;Urucum;MS;Ladário;MS;64.356;1.747.780
03/2015;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Corumbá;MS;11.183;14.507.157
03/2015;RMP;Açúcar;Fernandopolis;SP;Santos;SP;28.877;23.427.506
03/2015;RMP;Açúcar;Pradopolis;SP;Santos;SP;51.718;27.900.103
03/2015;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;11.637;7.863.261
03/2015;RMP;Açúcar;Santa Adélia;SP;Santos;SP;24.144;14.176.995
03/2015;RMP;Açúcar;Votuporanga;SP;Santos;SP;49.958;38.694.469
03/2015;RMP;Álcool;Pradopolis;SP;Replan;SP;5.318;1.535.732
03/2015;RMP;Álcool;Rio Preto Paulista;SP;Replan;SP;11.725;4.983.430
03/2015;RMP;Álcool;Triagem Paulista;SP;Replan;SP;192;58.429
03/2015;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Boa Vista Velha;SP;2.301;639.979
03/2015;RMP;Contêiner Cheio de 20 Pés;Araraquara;SP;Cubatão;SP;4.333;1.993.063
03/2015;RMP;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Cubatão;SP;879;227.855
03/2015;RMP;Contêiner Cheio de 40 Pés;Araraquara;SP;Conceiçãozinha;SP;10.556;5.055.100
03/2015;RMP;Contêiner Cheio de 40 Pés;Araraquara;SP;Cubatão;SP;3.245;1.492.613
03/2015;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;270;440.483
03/2015;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Araraquara;SP;288;132.472
03/2015;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;309;504.109
03/2015;RMP;Contêiner Vazio de 40 Pés;Araraquara;SP;Conceiçãozinha;SP;10;4.789
03/2015;RMP;Contêiner Vazio de 40 Pés;Araraquara;SP;Cubatão;SP;20;9.200
03/2015;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Cubatão;SP;86;22.293
03/2015;RMP;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Araraquara;SP;1.326;635.000
03/2015;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Araraquara;SP;627;288.403
03/2015;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Boa Vista Velha;SP;111;28.773
03/2015;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;4.477;7.303.867
03/2015;RMP;Gasolina;Replan;SP;Araçatuba;SP;183;122.803
03/2015;RMP;Gasolina;Replan;SP;Posto km 903;MS;1.954;2.542.154
03/2015;RMP;Gasolina;Replan;SP;Rio Preto Paulista;SP;3.949;1.678.428
03/2015;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;2.131;2.251.605
03/2015;RMP;Gasolina;Replan;SP;Triagem Paulista;SP;3.441;1.047.162
03/2015;RMP;Óleo Diesel;Replan;SP;Araçatuba;SP;2.486;1.668.128
03/2015;RMP;Óleo Diesel;Replan;SP;Chapadao do Sul;MS;1.776;1.678.357
03/2015;RMP;Óleo Diesel;Replan;SP;Posto km 903;MS;6.481;8.431.838
03/2015;RMP;Óleo Diesel;Replan;SP;Pradopolis;SP;468;135.149
03/2015;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;15.320;6.511.397
03/2015;RMP;Óleo Diesel;Replan;SP;T. Olacyr F. Morais;MS;94.027;99.348.459
03/2015;RMP;Óleo Diesel;Replan;SP;Triagem Paulista;SP;6.996;2.129.017
03/2015;RMS;Açúcar;Eng. Vicente Montanha;PR;D Pedro II;PR;4.726;3.018.298
03/2015;RMS;Açúcar;Londrina;PR;D Pedro II;PR;20.034;12.641.615
03/2015;RMS;Açúcar;Maringa;PR;D Pedro II;PR;20.775;13.540.252
03/2015;RMS;Açúcar;Ourinhos;SP;D Pedro II;PR;21.732;18.429.670
03/2015;RMS;Açúcar;Rolandia;PR;D Pedro II;PR;18.068;11.053.425
03/2015;RMS;Açúcar;Sarandi;PR;D Pedro II;PR;8.495;5.402.131
03/2015;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Cambe;PR;1.984;1.237.754
03/2015;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Canitar;SP;1.573;1.350.563
03/2015;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Cascavel;PR;4.105;3.016.350
03/2015;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Desvio Ribas;PR;4.189;964.074
03/2015;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Maringa;PR;4.615;3.007.859
03/2015;RMS;Adubo Orgânico a Granel;D Pedro II;PR;Ourinhos;SP;5.941;5.038.223
03/2015;RMS;Adubo Orgânico a Granel;Desvio Ribas;PR;Cascavel;PR;1.843;930.080
03/2015;RMS;Adubo Orgânico a Granel;Rio Grande;RS;Cruz Alta;RS;3.476;2.565.087
03/2015;RMS;Adubo Orgânico a Granel;Rio Grande;RS;Passo Fundo;RS;2.734;3.099.604
03/2015;RMS;Adubo Orgânico acondicionado;D Pedro II;PR;Ourinhos;SP;859;728.469
03/2015;RMS;Adubo Orgânico acondicionado;Rio Grande;RS;Passo Fundo;RS;965;1.094.045
03/2015;RMS;Álcool;Eng. Vicente Montanha;PR;Araucária Terminal;PR;7.487;3.845.847
03/2015;RMS;Álcool;Eng. Vicente Montanha;PR;Pátio Industrial;RS;10.242;12.733.899
03/2015;RMS;Álcool;Londrina;PR;Araucária Terminal;PR;17.857;9.036.000
03/2015;RMS;Álcool;Londrina;PR;Pátio Industrial;RS;10.336;12.771.699
03/2015;RMS;Álcool;Ourinhos;SP;Araucária Terminal;PR;8.156;5.897.236
03/2015;RMS;Álcool;Ourinhos;SP;Pátio Industrial;RS;5.684;8.257.073
03/2015;RMS;Álcool;Pátio Industrial;RS;Passo Fundo;RS;733;204.204
03/2015;RMS;Álcool;Sarandi;PR;Araucária Terminal;PR;4.445;2.271.088
03/2015;RMS;Álcool;Sarandi;PR;General Luz;RS;9.878;12.033.863
03/2015;RMS;Álcool;Sarandi;PR;Passo Fundo;RS;802;1.022.394
03/2015;RMS;Álcool;Sarandi;PR;Pátio Industrial;RS;1.675;2.077.943
03/2015;RMS;Calcário Corretivo;Tranqueira;PR;Maringa;PR;7.345;4.310.046
03/2015;RMS;Cimento acondicionado;Apiai;SP;Diretor Pestana;RS;495;521.511
03/2015;RMS;Cimento acondicionado;Apiai;SP;Londrina;PR;12.874;7.438.507
03/2015;RMS;Cimento acondicionado;Apiai;SP;Passo Fundo;RS;1.915;2.070.393
03/2015;RMS;Cimento acondicionado;Apiai;SP;Uvaranas;PR;13.281;2.583.447
03/2015;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Cascavel;PR;4.744;3.252.022
03/2015;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Londrina;PR;13.361;7.772.241
03/2015;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Maringa;PR;24.973;15.045.234
03/2015;RMS;Clínquer;Eng. Guimarães;RS;General Luz;RS;315;204.071
03/2015;RMS;Clínquer;Rio Branco do Sul;PR;Pátio Industrial;RS;28.530;25.433.439
03/2015;RMS;Cloreto de Potássio;D Pedro II;PR;Cambe;PR;884;551.499
03/2015;RMS;Cloreto de Potássio;D Pedro II;PR;Canitar;SP;4.968;4.265.475
03/2015;RMS;Cloreto de Potássio;D Pedro II;PR;Cascavel;PR;974;715.694
03/2015;RMS;Cloreto de Potássio;D Pedro II;PR;Desvio Ribas;PR;1.894;435.893
03/2015;RMS;Cloreto de Potássio;D Pedro II;PR;Maringa;PR;15.843;10.325.787
03/2015;RMS;Cloreto de Potássio;D Pedro II;PR;Ourinhos;SP;2.193;1.859.758
03/2015;RMS;Cloreto de Potássio;Rio Grande;RS;Cruz Alta;RS;3.633;2.680.943
03/2015;RMS;Contêiner Cheio de 20 Pés;Cambe;PR;D Pedro II;PR;5.342;3.332.703
03/2015;RMS;Contêiner Cheio de 20 Pés;Cruz Alta;RS;Rio Grande;RS;854;630.202
03/2015;RMS;Contêiner Cheio de 20 Pés;Pátio Industrial;RS;Rio Grande;RS;3.934;3.539.683
03/2015;RMS;Contêiner Cheio de 20 Pés;Tatui;SP;Uruguaiana;RS;3.964;7.429.797
03/2015;RMS;Contêiner Cheio de 20 Pés;Uruguaiana;RS;Araucária Carga;PR;445;641.622
03/2015;RMS;Contêiner Cheio de 20 Pés;Uruguaiana;RS;Rio Grande;RS;2.429;1.797.973
03/2015;RMS;Contêiner Cheio de 20 Pés;Uruguaiana;RS;Tatui;SP;3.082;5.776.648
03/2015;RMS;Contêiner Cheio de 40 Pés;Araucária Carga;PR;Uruguaiana;RS;567;817.527
03/2015;RMS;Contêiner Cheio de 40 Pés;Cambe;PR;D Pedro II;PR;49.186;30.685.572
03/2015;RMS;Contêiner Cheio de 40 Pés;Cará-Cará;PR;D Pedro II;PR;8.794;2.109.478
03/2015;RMS;Contêiner Cheio de 40 Pés;Cascavel;PR;D Pedro II;PR;19.259;14.151.494
03/2015;RMS;Contêiner Cheio de 40 Pés;Cruz Alta;RS;Rio Grande;RS;4.039;2.980.548
03/2015;RMS;Contêiner Cheio de 40 Pés;Pátio Industrial;RS;Rio Grande;RS;7.404;6.661.874
03/2015;RMS;Contêiner Cheio de 40 Pés;Rio Grande;RS;Cruz Alta;RS;685;505.490
03/2015;RMS;Contêiner Cheio de 40 Pés;Rio Grande;RS;Pátio Industrial;RS;388;349.110
03/2015;RMS;Contêiner Cheio de 40 Pés;Tatui;SP;Uruguaiana;RS;5.028;9.424.071
03/2015;RMS;Contêiner Cheio de 40 Pés;Uruguaiana;RS;Araucária Carga;PR;1.021;1.472.126
03/2015;RMS;Contêiner Cheio de 40 Pés;Uruguaiana;RS;Tatui;SP;4.959;9.294.743
03/2015;RMS;Contêiner Vazio de 20 Pés;Araucária Carga;PR;Tatui;SP;40;20.353
03/2015;RMS;Contêiner Vazio de 20 Pés;D Pedro II;PR;Cambe;PR;520;324.411
03/2015;RMS;Contêiner Vazio de 20 Pés;Rio Grande;RS;Cruz Alta;RS;43;31.732
03/2015;RMS;Contêiner Vazio de 20 Pés;Rio Grande;RS;Pátio Industrial;RS;273;245.636
03/2015;RMS;Contêiner Vazio de 20 Pés;Rio Grande;RS;Uruguaiana;RS;134;99.188
03/2015;RMS;Contêiner Vazio de 20 Pés;Uruguaiana;RS;Rio Grande;RS;22;16.285
03/2015;RMS;Contêiner Vazio de 20 Pés;Uruguaiana;RS;Tatui;SP;22;41.235
03/2015;RMS;Contêiner Vazio de 40 Pés;Araucária Carga;PR;Tatui;SP;30;15.264
03/2015;RMS;Contêiner Vazio de 40 Pés;Cará-Cará;PR;D Pedro II;PR;6;1.440
03/2015;RMS;Contêiner Vazio de 40 Pés;Cascavel;PR;D Pedro II;PR;14;10.287
03/2015;RMS;Contêiner Vazio de 40 Pés;Cruz Alta;RS;Rio Grande;RS;78;57.559
03/2015;RMS;Contêiner Vazio de 40 Pés;D Pedro II;PR;Cambe;PR;7.435;4.638.459
03/2015;RMS;Contêiner Vazio de 40 Pés;D Pedro II;PR;Cará-Cará;PR;1.255;301.046
03/2015;RMS;Contêiner Vazio de 40 Pés;D Pedro II;PR;Cascavel;PR;3.485;2.560.775
03/2015;RMS;Contêiner Vazio de 40 Pés;Pátio Industrial;RS;Rio Grande;RS;4;3.599
03/2015;RMS;Contêiner Vazio de 40 Pés;Rio Grande;RS;Cruz Alta;RS;601;443.503
03/2015;RMS;Contêiner Vazio de 40 Pés;Rio Grande;RS;Pátio Industrial;RS;1.061;954.653
03/2015;RMS;Contêiner Vazio de 40 Pés;Rio Grande;RS;Uruguaiana;RS;39;28.868
03/2015;RMS;Contêiner Vazio de 40 Pés;Uruguaiana;RS;Rio Grande;RS;66;48.854
03/2015;RMS;Contêiner Vazio de 40 Pés;Uruguaiana;RS;Tatui;SP;11;20.617
03/2015;RMS;Farelo de Soja;Desvio Ribas;PR;D Pedro II;PR;53.831;12.388.881
03/2015;RMS;Farelo de Soja;Ijuí;RS;Rio Grande;RS;2.185;1.729.292
03/2015;RMS;Farelo de Soja;Londrina;PR;D Pedro II;PR;55.569;35.064.484
03/2015;RMS;Farelo de Soja;Maringa;PR;D Pedro II;PR;21.341;13.909.146
03/2015;RMS;Farelo de Soja;Passo Fundo;RS;Rio Grande;RS;3.847;4.361.440
03/2015;RMS;Farelo de Soja;Rolandia;PR;D Pedro II;PR;16.656;10.189.608
03/2015;RMS;Ferro Gusa;Londrina;PR;Pátio Industrial;RS;392;484.376
03/2015;RMS;Fosfato;D Pedro II;PR;Canitar;SP;343;294.496
03/2015;RMS;Fosfato;D Pedro II;PR;Cascavel;PR;4.397;3.230.911
03/2015;RMS;Fosfato;D Pedro II;PR;Desvio Ribas;PR;50;11.507
03/2015;RMS;Fosfato;D Pedro II;PR;Ourinhos;SP;1.411;1.196.589
03/2015;RMS;Gasolina;Araucária Carga;PR;Sarandi;PR;489;247.449
03/2015;RMS;Gasolina;Araucária Terminal;PR;Cascavel;PR;2.194;1.337.925
03/2015;RMS;Gasolina;Araucária Terminal;PR;Eng. Vicente Montanha;PR;7.053;3.622.915
03/2015;RMS;Gasolina;Araucária Terminal;PR;Guarapuava;PR;5.932;2.145.681
03/2015;RMS;Gasolina;Araucária Terminal;PR;Londrina;PR;13.509;6.835.824
03/2015;RMS;Gasolina;Araucária Terminal;PR;Ourinhos;SP;413;298.622
03/2015;RMS;Gasolina;Araucária Terminal;PR;Sarandi;PR;2.094;1.069.890
03/2015;RMS;Gasolina;D Pedro II;PR;Sarandi;PR;497;316.052
03/2015;RMS;Gasolina;Londrina;PR;Ourinhos;SP;2.083;452.084
03/2015;RMS;Gasolina;Pátio Industrial;RS;Cruz Alta;RS;3.131;1.400.456
03/2015;RMS;Gasolina;Pátio Industrial;RS;Ijuí;RS;6.849;3.429.862
03/2015;RMS;Gasolina;Pátio Industrial;RS;Lages;SC;1.187;495.509
03/2015;RMS;Gasolina;Pátio Industrial;RS;Passo Fundo;RS;18.034;5.024.020
03/2015;RMS;Gasolina;Pátio Industrial;RS;Santa Maria;RS;3.702;1.136.273
03/2015;RMS;Grãos - arroz;Alegrete;RS;Ipaucu;SP;2.133;4.207.290
03/2015;RMS;Grãos - arroz;Alegrete;RS;Tatui;SP;5.616;9.745.684
03/2015;RMS;Grãos - arroz;Uruguaiana;RS;Ipaucu;SP;2.413;5.094.931
03/2015;RMS;Grãos - arroz;Uruguaiana;RS;Ourinhos;SP;1.089;2.269.107
03/2015;RMS;Grãos - arroz;Uruguaiana;RS;Tatui;SP;649;1.216.432
03/2015;RMS;Grãos - Milho;Cacequi;RS;Rio Grande;RS;7.873;3.796.266
03/2015;RMS;Grãos - Milho;Cruz Alta;RS;Rio Grande;RS;23.067;17.022.108
03/2015;RMS;Grãos - Milho;Tigre;RS;Rio Grande;RS;491;273.993
03/2015;RMS;Grãos - Trigo;Cruz Alta;RS;Rio Grande;RS;39.565;29.196.675
03/2015;RMS;Grãos - Trigo;D Pedro II;PR;Iguaçu;PR;519;57.997
03/2015;RMS;Grãos - Trigo;Ijuí;RS;Rio Grande;RS;1.469;1.162.622
03/2015;RMS;Óleo Diesel;Araucária Carga;PR;Sarandi;PR;749;379.018
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Cascavel;PR;1.162;708.601
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Eng. Vicente Montanha;PR;30.677;15.757.855
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Guarapuava;PR;5.549;2.007.146
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Londrina;PR;18.086;9.151.877
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Ourinhos;SP;1.382;999.262
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Passo Fundo;RS;1.568;1.332.822
03/2015;RMS;Óleo Diesel;Araucária Terminal;PR;Sarandi;PR;8.342;4.262.187
03/2015;RMS;Óleo Diesel;D Pedro II;PR;Araucária Terminal;PR;2.999;374.839
03/2015;RMS;Óleo Diesel;Londrina;PR;Ourinhos;SP;395;85.729
03/2015;RMS;Óleo Diesel;Passo Fundo;RS;Araucária Terminal;PR;4.435;3.769.812
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Araucária Terminal;PR;1.679;1.369.681
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Cruz Alta;RS;6.235;2.788.834
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Ijuí;RS;20.302;10.166.897
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Lages;SC;2.457;1.025.667
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Londrina;PR;1.224;1.512.438
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Passo Fundo;RS;48.772;13.587.197
03/2015;RMS;Óleo Diesel;Pátio Industrial;RS;Santa Maria;RS;8.951;2.747.375
03/2015;RMS;Óleo Vegetal;Desvio Ribas;PR;D Pedro II;PR;2.561;589.399
03/2015;RMS;Outros - Comb e derivado -  Perigoso;Araucária Carga;PR;Pátio Industrial;RS;152;123.253
03/2015;RMS;Outros - extração Vegetal e Celulose;Montenegro;RS;Londrina;PR;2.581;3.065.268
03/2015;RMS;Outros - Indústria Cimenteira e Construção;Cel.Linhares;RS;Eng. Afif.;RS;9.150;1.227.033
03/2015;RMS;Papel;Harmonia;PR;D Pedro II;PR;1.214;585.280
03/2015;RMS;Prd. Siderúrgicos - Outros;D Pedro II;PR;Bauru;SP;1.336;1.210.670
03/2015;RMS;Prd. Siderúrgicos - Outros;São Francisco do Sul;SC;Araucária Carga;PR;2.521;788.818
03/2015;RMS;Prd. Siderúrgicos - Outros;Uruguaiana;RS;Tatui;SP;1.423;2.667.155
03/2015;RMS;Produtos Químicos;Pátio Industrial;RS;Araucária Terminal;PR;4.591;3.745.209
03/2015;RMS;Soja;Cacequi;RS;Rio Grande;RS;1.302;627.809
03/2015;RMS;Soja;Cruz Alta;RS;Rio Grande;RS;91.764;67.716.509
03/2015;RMS;Soja;Desvio Ribas;PR;D Pedro II;PR;20.232;4.656.273
03/2015;RMS;Soja;Guarapuava;PR;D Pedro II;PR;2.253;1.096.537
03/2015;RMS;Soja;Ijuí;RS;Rio Grande;RS;1.253;991.671
03/2015;RMS;Soja;J.De Castilhos;RS;Rio Grande;RS;13.970;9.201.131
03/2015;RMS;Soja;km 5;PR;D Pedro II;PR;3.002;12.981
03/2015;RMS;Soja;Londrina;PR;D Pedro II;PR;27.048;17.067.506
03/2015;RMS;Soja;Londrina;PR;São Francisco do Sul;SC;73.203;54.000.242
03/2015;RMS;Soja;Marialva;PR;D Pedro II;PR;16.559;10.269.660
03/2015;RMS;Soja;Marialva;PR;São Francisco do Sul;SC;125.554;91.259.677
03/2015;RMS;Soja;Maringa;PR;D Pedro II;PR;137.598;89.680.459
03/2015;RMS;Soja;Maringa;PR;São Francisco do Sul;SC;247.012;187.340.570
03/2015;RMS;Soja;Passo Fundo;RS;Rio Grande;RS;999;1.132.591
03/2015;RMS;Soja;Rolandia;PR;D Pedro II;PR;16.028;9.805.418
03/2015;RMS;Soja;Rolandia;PR;São Francisco do Sul;SC;12.823;9.212.530
03/2015;RMS;Soja;Santa Rosa;RS;Rio Grande;RS;1.481;1.349.859
03/2015;RMS;Soja;Tigre;RS;Rio Grande;RS;1.128;629.458
03/2015;RMS;Ureia;D Pedro II;PR;Cambe;PR;3.010;1.877.843
03/2015;RMS;Ureia;D Pedro II;PR;Canitar;SP;1.989;1.707.736
