Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2007;RMS;Areia;Fanfa;RS;Carazinho;RS;300;97.500
01/2007;RMS;Areia;Fanfa;RS;Passo Fundo;RS;6.840;1.853.640
01/2007;RMS;Bebidas e Vasilhames;Araucária Carga;PR;Tatui;SP;256;127.488
01/2007;RMS;Bebidas e Vasilhames;Estrela;RS;Araucária Carga;PR;283;203.194
01/2007;RMS;Bebidas e Vasilhames;Estrela;RS;Tatui;SP;2.326;2.677.226
01/2007;RMS;Calcário Corretivo;Maracanã;PR;Londrina;PR;4.064;1.694.688
01/2007;RMS;Calcário Corretivo;Tranqueira;PR;Maringa;PR;8.480;4.977.760
01/2007;RMS;Calcário Corretivo;Tranqueira;PR;Rolandia;PR;1.733;967.014
01/2007;RMS;Cimento a Granel;Itaperussu;PR;Cascavel;PR;964;656.484
01/2007;RMS;Cimento a Granel;Itaperussu;PR;Londrina;PR;2.513;1.455.027
01/2007;RMS;Cimento a Granel;Itaperussu;PR;Ourinhos;SP;589;466.488
01/2007;RMS;Cimento acondicionado;Apiai;SP;Araucária Carga;PR;1.080;336.960
01/2007;RMS;Cimento acondicionado;Apiai;SP;Cambe;PR;9.029;5.236.820
01/2007;RMS;Cimento acondicionado;Apiai;SP;Diretor Pestana;RS;384;404.352
01/2007;RMS;Cimento acondicionado;Apiai;SP;Passo Fundo;RS;3.314;3.595.690
01/2007;RMS;Cimento acondicionado;Apiai;SP;Pátio Industrial;RS;1.274;1.336.426
01/2007;RMS;Cimento acondicionado;Apiai;SP;Uvaranas;PR;8.827;1.783.054
01/2007;RMS;Cimento acondicionado;Buri;SP;Araucária Carga;PR;858;326.040
01/2007;RMS;Cimento acondicionado;Buri;SP;Londrina;PR;1.615;1.041.675
01/2007;RMS;Cimento acondicionado;Buri;SP;Maringa;PR;2.753;1.833.498
01/2007;RMS;Cimento acondicionado;Buri;SP;Ourinhos;SP;1.905;1.645.920
01/2007;RMS;Cimento acondicionado;Buri;SP;Presidente Altino;SP;4.782;1.310.268
01/2007;RMS;Cimento acondicionado;Buri;SP;Presidente Prudente;SP;490;616.420
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Cascavel;PR;5.912;4.120.664
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Guarapuava;PR;159;69.801
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Londrina;PR;7.444;4.332.408
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Maringa;PR;13.166;7.952.264
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Ourinhos;SP;2.717;2.192.619
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Passo Fundo;RS;4.144;3.866.352
01/2007;RMS;Cimento acondicionado;Rio Branco do Sul;PR;Presidente Prudente;SP;576;628.416
01/2007;RMS;Clínquer;Rio Branco do Sul;PR;Pátio Industrial;RS;39.624;35.542.728
01/2007;RMS;Cloreto de Potássio;D Pedro II;PR;Cambe;PR;7.100;4.430.400
01/2007;RMS;Cloreto de Potássio;D Pedro II;PR;Canitar;SP;4.096;3.915.776
01/2007;RMS;Cloreto de Potássio;D Pedro II;PR;Cascavel;PR;7.063;5.212.494
01/2007;RMS;Cloreto de Potássio;D Pedro II;PR;Londrina;PR;3.278;2.068.418
01/2007;RMS;Cloreto de Potássio;D Pedro II;PR;Maringa;PR;15.066;9.973.692
01/2007;RMS;Cloreto de Potássio;Desvio Ribas;PR;Londrina;PR;404;164.024
01/2007;RMS;Contêiner Cheio de 20 Pés;Cambe;PR;D Pedro II;PR;377;235.248
01/2007;RMS;Contêiner Cheio de 20 Pés;Tatui;SP;Diretor Pestana;RS;498;622.002
01/2007;RMS;Contêiner Cheio de 20 Pés;Tatui;SP;Uruguaiana;RS;4.792;8.994.584
01/2007;RMS;Contêiner Cheio de 20 Pés;Uruguaiana;RS;Araucária Carga;PR;1.039;1.500.316
01/2007;RMS;Contêiner Cheio de 20 Pés;Uruguaiana;RS;Tatui;SP;1.865;3.500.605
01/2007;RMS;Contêiner Cheio de 40 Pés;Cambe;PR;D Pedro II;PR;6.951;4.337.424
01/2007;RMS;Contêiner Cheio de 40 Pés;Diretor Pestana;RS;Araucária Carga;PR;1.290;1.071.990
01/2007;RMS;Contêiner Cheio de 40 Pés;Estrela;RS;Tatui;SP;366;421.266
01/2007;RMS;Contêiner Cheio de 40 Pés;Mafra;SC;Tatui;SP;103;54.899
01/2007;RMS;Contêiner Cheio de 40 Pés;Pátio Industrial;RS;Rio Grande;RS;6.085;5.500.840
01/2007;RMS;Contêiner Cheio de 40 Pés;Rio Grande;RS;Pátio Industrial;RS;5;4.520
01/2007;RMS;Contêiner Cheio de 40 Pés;Tatui;SP;Araucária Carga;PR;203;101.094
01/2007;RMS;Contêiner Cheio de 40 Pés;Tatui;SP;Diretor Pestana;RS;820;1.024.180
01/2007;RMS;Contêiner Cheio de 40 Pés;Tatui;SP;Uruguaiana;RS;5.291;9.931.207
01/2007;RMS;Contêiner Cheio de 40 Pés;Uruguaiana;RS;Tatui;SP;3.100;5.818.700
01/2007;RMS;Contêiner Vazio de 40 Pés;Rio Grande;RS;Pátio Industrial;RS;990;894.960
01/2007;RMS;Farelo de Soja;Desvio Ribas;PR;D Pedro II;PR;128.277;29.760.264
01/2007;RMS;Farelo de Soja;Londrina;PR;D Pedro II;PR;8.466;5.494.434
01/2007;RMS;Farelo de Soja;Maringa;PR;D Pedro II;PR;18.983;12.566.746
01/2007;RMS;Farelo de Soja;Passo Fundo;RS;Rio Grande;RS;11.349;13.902.525
01/2007;RMS;Ferro Gusa;Londrina;PR;Pátio Industrial;RS;11.560;14.311.280
01/2007;RMS;Fosfato;D Pedro II;PR;Canitar;SP;1.760;1.682.560
01/2007;RMS;Fosfato;D Pedro II;PR;Desvio Ribas;PR;1.586;367.952
01/2007;RMS;Fosfato;Desvio Ribas;PR;Cascavel;PR;710;359.970
01/2007;RMS;Gasolina;Araucária Terminal;PR;Bauru;SP;2.968;2.318.008
01/2007;RMS;Gasolina;Araucária Terminal;PR;Cascavel;PR;653;400.289
01/2007;RMS;Gasolina;Araucária Terminal;PR;Guarapuava;PR;8.828;3.204.564
01/2007;RMS;Gasolina;Araucária Terminal;PR;Londrina;PR;7.183;3.634.598
01/2007;RMS;Gasolina;Araucária Terminal;PR;Maringa;PR;9.843;5.226.633
01/2007;RMS;Gasolina;Araucária Terminal;PR;Ourinhos;SP;8.875;6.416.625
01/2007;RMS;Gasolina;Araucária Terminal;PR;Presidente Prudente;SP;5.504;5.542.528
01/2007;RMS;Gasolina;Guarapuava;PR;Afonso Camargo;PR;9.537;162.129
01/2007;RMS;Gasolina;Ijuí;RS;Pátio Industrial;RS;86;43.344
01/2007;RMS;Gasolina;Londrina;PR;Bauru;SP;669;337.845
01/2007;RMS;Gasolina;Londrina;PR;Cambe;PR;2.942;20.594
01/2007;RMS;Gasolina;Maringa;PR;Eng. Vicente Montanha;PR;2.164;28.132
01/2007;RMS;Gasolina;Ourinhos;SP;Afonso Camargo;PR;302;259.116
01/2007;RMS;Gasolina;Ourinhos;SP;Bauru;SP;342;98.496
01/2007;RMS;Gasolina;Ourinhos;SP;Palmital;SP;4.612;262.884
01/2007;RMS;Gasolina;Pátio Industrial;RS;Cruz Alta;RS;252;114.660
01/2007;RMS;Gasolina;Pátio Industrial;RS;Ijuí;RS;4.315;2.209.280
01/2007;RMS;Gasolina;Pátio Industrial;RS;Passo Fundo;RS;19.229;5.422.578
01/2007;RMS;Gasolina;Pátio Industrial;RS;Rio Grande;RS;2.519;2.277.176
01/2007;RMS;Gasolina;Pátio Industrial;RS;Santa Maria;RS;125;38.750
01/2007;RMS;Gasolina;Rio Grande;RS;Bagé;RS;601;164.674
01/2007;RMS;Gasolina;Rio Grande;RS;Cruz Alta;RS;1.525;1.131.550
01/2007;RMS;Gasolina;Rio Grande;RS;Passo Fundo;RS;1.955;2.394.875
01/2007;RMS;Gasolina;Rio Grande;RS;Santa Maria;RS;2.188;1.299.672
01/2007;RMS;Grãos - arroz;Alegrete;RS;Ipaucu;SP;3.253;6.619.855
01/2007;RMS;Grãos - arroz;Alegrete;RS;Ourinhos;SP;779;1.514.376
01/2007;RMS;Grãos - arroz;Alegrete;RS;Tatui;SP;2.604;4.515.336
01/2007;RMS;Grãos - arroz;Bagé;RS;Ourinhos;SP;488;992.592
01/2007;RMS;Grãos - arroz;Bagé;RS;Tatui;SP;504;919.800
01/2007;RMS;Grãos - arroz;Cacequi;RS;Tatui;SP;653;1.055.248
01/2007;RMS;Grãos - arroz;Diretor Pestana;RS;Tatui;SP;420;524.580
01/2007;RMS;Grãos - arroz;Ipaucu;SP;Rio Grande;RS;108;257.688
01/2007;RMS;Grãos - arroz;Tatui;SP;Amador Bueno;SP;1.477;172.809
01/2007;RMS;Grãos - arroz;Uruguaiana;RS;Araucária Carga;PR;252;363.888
01/2007;RMS;Grãos - arroz;Uruguaiana;RS;Ipaucu;SP;7.020;15.212.340
01/2007;RMS;Grãos - arroz;Uruguaiana;RS;Ourinhos;SP;3.164;6.600.104
01/2007;RMS;Grãos - arroz;Uruguaiana;RS;Rio Grande;RS;3.468;2.576.724
01/2007;RMS;Grãos - arroz;Uruguaiana;RS;Tatui;SP;4.636;8.701.772
01/2007;RMS;Grãos - Milho;Araucária Carga;PR;D Pedro II;PR;2.513;331.716
01/2007;RMS;Grãos - Milho;Cacequi;RS;Rio Grande;RS;729;354.294
01/2007;RMS;Grãos - Milho;Carazinho;RS;Estrela;RS;10;2.410
01/2007;RMS;Grãos - Milho;Carazinho;RS;Rio Grande;RS;1.760;2.207.040
01/2007;RMS;Grãos - Milho;Cruz Alta;RS;Rio Grande;RS;12.578;9.332.876
01/2007;RMS;Grãos - Milho;D Pedro II;PR;Araucária Carga;PR;89;11.748
01/2007;RMS;Grãos - Milho;Girua;RS;Rio Grande;RS;2.294;2.048.542
01/2007;RMS;Grãos - Milho;J.De Castilhos;RS;Rio Grande;RS;7.038;4.708.422
01/2007;RMS;Grãos - Milho;Londrina;PR;D Pedro II;PR;14.776;9.589.624
01/2007;RMS;Grãos - Milho;Londrina;PR;Montenegro;RS;356;422.572
01/2007;RMS;Grãos - Milho;Maringa;PR;Araucária Carga;PR;644;336.812
01/2007;RMS;Grãos - Milho;Maringa;PR;D Pedro II;PR;36.712;24.303.344
01/2007;RMS;Grãos - Milho;Maringa;PR;São Francisco do Sul;SC;11.888;9.011.104
01/2007;RMS;Grãos - Milho;Santo Ângelo;RS;Rio Grande;RS;2.212;1.873.564
01/2007;RMS;Grãos - Milho;São Luiz Gonzaga;RS;Rio Grande;RS;514;415.826
01/2007;RMS;Grãos - Milho;Tupancireta;RS;Rio Grande;RS;3.470;2.370.010
01/2007;RMS;Grãos - Trigo;Cacequi;RS;Afonso Camargo;PR;713;1.031.711
01/2007;RMS;Grãos - Trigo;Cruz Alta;RS;Afonso Camargo;PR;6.434;8.377.068
01/2007;RMS;Grãos - Trigo;D Pedro II;PR;Araucária Carga;PR;13.882;1.832.424
01/2007;RMS;Grãos - Trigo;São Francisco do Sul;SC;Desvio Ribas;PR;9.043;3.047.491
01/2007;RMS;Grãos - Trigo;Tupancireta;RS;Diretor Pestana;RS;5.076;2.025.324
01/2007;RMS;Óleo Diesel;Araucária Terminal;PR;Cascavel;PR;2.491;1.526.983
01/2007;RMS;Óleo Diesel;Araucária Terminal;PR;Guarapuava;PR;25.433;9.232.179
01/2007;RMS;Óleo Diesel;Araucária Terminal;PR;Londrina;PR;23.345;11.812.570
01/2007;RMS;Óleo Diesel;Araucária Terminal;PR;Maringa;PR;30.321;16.100.451
01/2007;RMS;Óleo Diesel;Araucária Terminal;PR;Ourinhos;SP;9.067;6.555.441
01/2007;RMS;Óleo Diesel;Araucária Terminal;PR;Presidente Prudente;SP;366;368.562
01/2007;RMS;Óleo Diesel;Guarapuava;PR;Afonso Camargo;PR;6.674;113.458
01/2007;RMS;Óleo Diesel;Maringa;PR;Eng. Vicente Montanha;PR;1.807;23.491
01/2007;RMS;Óleo Diesel;Ourinhos;SP;Bauru;SP;1.048;301.824
01/2007;RMS;Óleo Diesel;Ourinhos;SP;Palmital;SP;3.214;183.198
01/2007;RMS;Óleo Diesel;Pátio Industrial;RS;Araucária Terminal;PR;9.155;7.488.790
01/2007;RMS;Óleo Diesel;Pátio Industrial;RS;Cruz Alta;RS;1.474;670.670
01/2007;RMS;Óleo Diesel;Pátio Industrial;RS;Ijuí;RS;10.693;5.474.816
01/2007;RMS;Óleo Diesel;Pátio Industrial;RS;Passo Fundo;RS;30.177;8.509.914
01/2007;RMS;Óleo Diesel;Pátio Industrial;RS;Santa Maria;RS;106;32.860
01/2007;RMS;Óleo Diesel;Rio Grande;RS;Bagé;RS;2.175;595.950
01/2007;RMS;Óleo Diesel;Rio Grande;RS;Cruz Alta;RS;5.531;4.104.002
01/2007;RMS;Óleo Diesel;Rio Grande;RS;Passo Fundo;RS;5.991;7.338.975
01/2007;RMS;Óleo Diesel;Rio Grande;RS;Santa Maria;RS;6.117;3.633.498
01/2007;RMS;Óleo Vegetal;Araucária Carga;PR;D Pedro II;PR;317;41.844
01/2007;RMS;Óleo Vegetal;Cruz Alta;RS;Rio Grande;RS;3.780;2.804.760
01/2007;RMS;Óleo Vegetal;Desvio Ribas;PR;D Pedro II;PR;22.577;5.237.864
01/2007;RMS;Óleo Vegetal;Desvio Ribas;PR;São Francisco do Sul;SC;16.824;5.669.688
01/2007;RMS;Óleo Vegetal;Londrina;PR;Araucária Carga;PR;1.562;784.124
01/2007;RMS;Óleo Vegetal;Londrina;PR;D Pedro II;PR;781;506.869
01/2007;RMS;Óleo Vegetal;Maringa;PR;D Pedro II;PR;5.007;3.314.634
01/2007;RMS;Outros - Comb e derivado -  Perigoso;Araucária Carga;PR;Pátio Industrial;RS;912;741.456
01/2007;RMS;Outros - Comb e derivado -  Perigoso;Araucária Terminal;PR;D Pedro II;PR;69.799;8.724.875
01/2007;RMS;Outros - Comb e derivado -  Perigoso;Pátio Industrial;RS;Passo Fundo;RS;2.421;682.722
01/2007;RMS;Outros - extração Vegetal e Celulose;Araucária Carga;PR;Tatui;SP;10.990;5.473.020
01/2007;RMS;Outros - extração Vegetal e Celulose;Barro Preto do Sul;PR;D Pedro II;PR;2.057;894.795
01/2007;RMS;Outros - extração Vegetal e Celulose;Desvio Ribas;PR;Amador Bueno;SP;2.509;1.317.225
01/2007;RMS;Outros - extração Vegetal e Celulose;Desvio Ribas;PR;D Pedro II;PR;3.013;699.016
01/2007;RMS;Outros - extração Vegetal e Celulose;Desvio Ribas;PR;Diretor Pestana;RS;3.062;2.572.080
01/2007;RMS;Outros - extração Vegetal e Celulose;Desvio Ribas;PR;Tatui;SP;343;140.630
01/2007;RMS;Outros - extração Vegetal e Celulose;Francisco Simas;PR;Desvio Ribas;PR;1.155;127.050
01/2007;RMS;Papel;Harmonia;PR;D Pedro II;PR;4.486;2.166.738
01/2007;RMS;Papel;Harmonia;PR;Desvio Ribas;PR;5.758;1.491.322
01/2007;RMS;Prd. Siderúrgicos - Outros;Araucária Carga;PR;Antonina;PR;10.046;1.074.922
01/2007;RMS;Prd. Siderúrgicos - Outros;Araucária Carga;PR;Uruguaiana;RS;2.999;4.330.556
01/2007;RMS;Prd. Siderúrgicos - Outros;Diretor Pestana;RS;Tatui;SP;2.816;3.517.184
01/2007;RMS;Prd. Siderúrgicos - Outros;Pátio Industrial;RS;Uruguaiana;RS;5.740;3.914.680
01/2007;RMS;Prd. Siderúrgicos - Outros;São Francisco do Sul;SC;Água Branca;SP;7.283;6.540.134
01/2007;RMS;Prd. Siderúrgicos - Outros;São Francisco do Sul;SC;Araucária Carga;PR;3.603;1.142.151
01/2007;RMS;Prd. Siderúrgicos - Outros;São Francisco do Sul;SC;Uruguaiana;RS;687;1.068.972
01/2007;RMS;Prd. Siderúrgicos - Outros;Tatui;SP;Araucária Carga;PR;12.759;6.353.982
01/2007;RMS;Prd. Siderúrgicos - Outros;Tatui;SP;Uruguaiana;RS;933;1.751.241
01/2007;RMS;Prd. Siderúrgicos - Outros;Uruguaiana;RS;Tatui;SP;1.059;1.987.743
01/2007;RMS;Produtos Petroquímicos;Diretor Pestana;RS;Araucária Carga;PR;2.950;2.451.450
01/2007;RMS;Produtos Petroquímicos;Diretor Pestana;RS;Rio Grande;RS;1.047;949.629
01/2007;RMS;Produtos Petroquímicos;General Luz;RS;Araucária Carga;PR;682;537.416
01/2007;RMS;Soja;Bossoroca;RS;Rio Grande;RS;2.027;1.540.520
01/2007;RMS;Soja;Cacequi;RS;Rio Grande;RS;515;250.290
01/2007;RMS;Soja;Carazinho;RS;Rio Grande;RS;16.895;21.186.330
01/2007;RMS;Soja;Cruz Alta;RS;Rio Grande;RS;93.030;69.028.260
01/2007;RMS;Soja;Girua;RS;Rio Grande;RS;15.048;13.437.864
01/2007;RMS;Soja;Iguaçu;PR;São Francisco do Sul;SC;5.686;1.910.496
01/2007;RMS;Soja;J.De Castilhos;RS;Rio Grande;RS;1.593;1.065.717
01/2007;RMS;Soja;Londrina;PR;D Pedro II;PR;1.811;1.175.339
01/2007;RMS;Soja;Londrina;PR;Desvio Ribas;PR;13.367;5.427.002
01/2007;RMS;Soja;Londrina;PR;São Francisco do Sul;SC;2.400;1.776.000
01/2007;RMS;Soja;Maringa;PR;D Pedro II;PR;16.489;10.915.718
01/2007;RMS;Soja;Maringa;PR;São Francisco do Sul;SC;71.818;54.438.044
01/2007;RMS;Soja;Passo Fundo;RS;D Pedro II;PR;898;874.652
01/2007;RMS;Soja;Passo Fundo;RS;Rio Grande;RS;26.813;32.845.925
01/2007;RMS;Soja;Santa Maria;RS;Rio Grande;RS;259;153.846
01/2007;RMS;Soja;Tupancireta;RS;Rio Grande;RS;3.885;2.653.455
01/2007;RMS;Toras de Madeira;Francisco Simas;PR;Desvio Ribas;PR;1.391;153.010
01/2007;RMS;Toras de Madeira;Guarapuava;PR;Desvio Ribas;PR;2.177;559.489
01/2007;RMS;Toras de Madeira;Inspetor Aureliano Godoy;PR;Desvio Ribas;PR;124;23.436
01/2007;RMS;Toras de Madeira;Montenegro;RS;Rio Grande;RS;4.825;4.361.800
01/2007;RMS;Toras de Madeira;Pinhalzinho;PR;Desvio Ribas;PR;1.888;290.752
01/2007;RMS;Toras de Madeira;Pinhalzinho;PR;Inspetor Aureliano Godoy;PR;950;288.800
01/2007;RMS;Toras de Madeira;Rio Grande;RS;Diretor Pestana;RS;2.903;2.633.021
01/2007;RMS;Toras de Madeira;Tatui;SP;Água Branca;SP;3.130;478.890
01/2007;RMS;Ureia;D Pedro II;PR;Cambe;PR;932;581.568
01/2007;RMS;Ureia;D Pedro II;PR;Canitar;SP;1.276;1.219.856
01/2007;RMS;Ureia;D Pedro II;PR;Cascavel;PR;1.834;1.353.492
01/2007;RMS;Ureia;D Pedro II;PR;Desvio Ribas;PR;1.054;244.528
01/2007;RMS;Ureia;D Pedro II;PR;Maringa;PR;5.965;3.948.830
02/2007;EFC;Álcool;Itaqui Base Combustível;MA;Marabá;PA;194;143.754
02/2007;EFC;Bebidas e Vasilhames;Ponta da Madeira Pêra do Píer;MA;Imperatriz;MA;1.774;1.083.914
02/2007;EFC;Cobre;Paraupebas;PA;Ponta da Madeira Cobre;MA;36.636;31.690.140
02/2007;EFC;Ferro Gusa;Açailândia;MA;Ponta da Madeira Pêra do Píer;MA;112.922;58.606.518
02/2007;EFC;Ferro Gusa;Marabá;PA;Ponta da Madeira Pêra do Píer;MA;157.987;117.542.328
02/2007;EFC;Ferro Gusa;Santa Inês;MA;Ponta da Madeira Pêra do Píer;MA;18.000;3.942.000
02/2007;EFC;Gasolina;Itaqui Base Combustível;MA;Açailândia;MA;8.143;4.201.788
02/2007;EFC;Gasolina;Itaqui Base Combustível;MA;Marabá;PA;3.291;2.438.631
02/2007;EFC;Manganês;Carajás;PA;Virador de Vagões Minério;MA;68.912;61.469.504
02/2007;EFC;Minério de Ferro;Açailândia;MA;Virador de Vagões Minério;MA;38.600;19.801.800
02/2007;EFC;Minério de Ferro;Carajás;PA;Açailândia;MA;210.442;79.757.518
02/2007;EFC;Minério de Ferro;Carajás;PA;Marabá;PA;251.696;38.761.184
02/2007;EFC;Minério de Ferro;Carajás;PA;Rosário;MA;21.247;18.952.324
02/2007;EFC;Minério de Ferro;Carajás;PA;Santa Inês;MA;29.239;19.853.281
02/2007;EFC;Minério de Ferro;Carajás;PA;Virador de Vagões Minério;MA;6.496.263;5.794.666.596
02/2007;EFC;Minério de Ferro;Marabá;PA;Virador de Vagões Minério;MA;16.400;12.103.200
02/2007;EFC;Minério de Ferro;Rosário;MA;Virador de Vagões Minério;MA;6.600;264.000
02/2007;EFC;Óleo Diesel;Itaqui Base Combustível;MA;Açailândia;MA;44.008;22.708.128
02/2007;EFC;Óleo Diesel;Itaqui Base Combustível;MA;Marabá;PA;14.450;10.707.450
02/2007;EFPO;Contêiner Cheio de 40 Pés;Cascavel;PR;D Pedro II;PR;1.700;1.252.900
02/2007;EFPO;Contêiner Cheio de 40 Pés;Cascavel;PR;Uvaranas;PR;2.446;1.284.150
02/2007;EFPO;Contêiner Vazio de 40 Pés;Cascavel;PR;D Pedro II;PR;4;2.948
02/2007;EFPO;Farelo de Soja;Cascavel;PR;D Pedro II;PR;2.347;1.729.739
02/2007;EFPO;Grãos - Milho;Cascavel;PR;D Pedro II;PR;7.673;5.657.021
02/2007;EFPO;Soja;Cascavel;PR;Araucária Carga;PR;1.046;634.922
02/2007;EFPO;Soja;Cascavel;PR;D Pedro II;PR;30.370;22.382.690
02/2007;EFPO;Soja;Cascavel;PR;Desvio Ribas;PR;7.701;3.904.407
02/2007;EFPO;Soja;Cascavel;PR;Guarapuava;PR;5.649;1.406.601
02/2007;EFPO;Soja;Cascavel;PR;São Francisco do Sul;SC;23.885;20.206.710
02/2007;EFVM;Amônia;Tubarão;ES;Três Coracoes;MG;4.788;5.281.164
02/2007;EFVM;Amônia;Tubarão;ES;Valefertil;MG;3.923;5.696.196
02/2007;EFVM;Antracito;Tubarão;ES;Intendente Câmara;MG;16.196;7.061.456
02/2007;EFVM;Antracito;Tubarão;ES;Ouro Branco;MG;6.300;4.214.700
02/2007;EFVM;Areia;Tubarão;ES;Pedreira Rio das Velhas;MG;179;115.634
02/2007;EFVM;Calcário Britado;Matozinhos;MG;Intendente Câmara;MG;14.738;3.964.522
02/2007;EFVM;Calcário Corretivo;Matozinhos;MG;Intendente Câmara;MG;39.520;10.630.880
02/2007;EFVM;Calcário Siderúrgico;Gongo Soco;MG;Tubarão;ES;14.035;8.561.350
02/2007;EFVM;Calcário Siderúrgico;Matozinhos;MG;Intendente Câmara;MG;1.834;493.346
02/2007;EFVM;Calcário Siderúrgico;Matozinhos;MG;João Monlevade;MG;8.628;1.518.528
02/2007;EFVM;Calcário Siderúrgico;Pedro Nolasco;ES;Tubarão;ES;3.892;116.760
02/2007;EFVM;Carvão Mineral;Tubarão;ES;Bela Vista de Minas;MG;8.816;4.637.216
02/2007;EFVM;Carvão Mineral;Tubarão;ES;Intendente Câmara;MG;162.016;70.638.976
02/2007;EFVM;Carvão Mineral;Tubarão;ES;Ouro Branco;MG;154.336;103.250.784
02/2007;EFVM;Carvão Mineral;Tubarão;ES;Vespasiano;MG;3.899;2.635.724
02/2007;EFVM;Carvão Mineral;Tubarão;ES;Wilson Lobato;MG;4.989;3.492.300
02/2007;EFVM;Celulose;Frederico Selow;MG;Aracruz;ES;76.496;28.227.024
02/2007;EFVM;Cimento acondicionado;Tubarão;ES;Governador Valadares;MG;240;78.000
02/2007;EFVM;Cloreto de Potássio;Tubarão;ES;Araguari;MG;1.890;2.715.930
02/2007;EFVM;Cloreto de Potássio;Tubarão;ES;Padre Eustáquio;MG;331;255.532
02/2007;EFVM;Cloreto de Potássio;Tubarão;ES;Três Coracoes;MG;435;479.805
02/2007;EFVM;Cloreto de Potássio;Tubarão;ES;Valefertil;MG;17.540;25.468.080
02/2007;EFVM;Cloreto de Potássio;Tubarão;ES;Varginha;MG;2.456;2.794.928
02/2007;EFVM;Contêiner Cheio de 20 Pés;Aracruz;ES;Pedro Nolasco;ES;430;53.320
02/2007;EFVM;Contêiner Cheio de 20 Pés;Pedro Nolasco;ES;Couto e Silva;MG;108;76.248
02/2007;EFVM;Contêiner Cheio de 20 Pés;Pedro Nolasco;ES;Mário Carvalho;MG;519;233.031
02/2007;EFVM;Contêiner Cheio de 20 Pés;Pedro Nolasco;ES;Parque Industrial;MG;862;594.780
02/2007;EFVM;Contêiner Cheio de 40 Pés;Parque Industrial;MG;Pedro Nolasco;ES;23;15.870
02/2007;EFVM;Contêiner Cheio de 40 Pés;Pedro Nolasco;ES;Boa Vista Nova;SP;338;638.144
02/2007;EFVM;Contêiner Cheio de 40 Pés;Pedro Nolasco;ES;Parque Industrial;MG;374;258.060
02/2007;EFVM;Contêiner Vazio de 20 Pés;Couto e Silva;MG;Pedro Nolasco;ES;11;7.766
02/2007;EFVM;Contêiner Vazio de 20 Pés;General Curado;GO;Pedro Nolasco;ES;6;10.566
02/2007;EFVM;Contêiner Vazio de 20 Pés;Mário Carvalho;MG;Pedro Nolasco;ES;46;20.654
02/2007;EFVM;Contêiner Vazio de 20 Pés;Pedro Nolasco;ES;Parque Industrial;MG;63;43.470
02/2007;EFVM;Coque;Tubarão;ES;Arcos;MG;873;874.746
02/2007;EFVM;Coque;Tubarão;ES;Bela Vista de Minas;MG;39.396;20.722.296
02/2007;EFVM;Coque;Tubarão;ES;Brasília;DF;5.783;10.663.852
02/2007;EFVM;Coque;Tubarão;ES;Intendente Câmara;MG;25.157;10.968.452
02/2007;EFVM;Coque;Tubarão;ES;Mário Carvalho;MG;23.381;10.498.069
02/2007;EFVM;Coque;Tubarão;ES;Montes Claros;MG;656;761.616
02/2007;EFVM;Coque;Tubarão;ES;Ouro Branco;MG;2.754;1.842.426
02/2007;EFVM;Coque;Tubarão;ES;Paulo Menicucci;MG;7.927;6.587.337
02/2007;EFVM;Coque;Tubarão;ES;Prudente de Morais;MG;9.944;7.129.848
02/2007;EFVM;Coque;Tubarão;ES;Vespasiano;MG;2.400;1.622.400
02/2007;EFVM;Coque;Tubarão;ES;Wilson Lobato;MG;5.438;3.806.600
02/2007;EFVM;Dolomita;Capitão Eduardo;MG;Intendente Câmara;MG;9.188;2.067.300
02/2007;EFVM;Dolomita;Gongo Soco;MG;Intendente Câmara;MG;2.196;382.104
02/2007;EFVM;Dunito;Eng. Costa Lacerda;MG;Intendente Câmara;MG;15.477;2.058.441
02/2007;EFVM;Dunito;Eng. Costa Lacerda;MG;Mário Carvalho;MG;3.330;399.600
02/2007;EFVM;Dunito;Eng. Costa Lacerda;MG;Tubarão;ES;1.860;1.058.340
02/2007;EFVM;Escória;Intendente Câmara;MG;Dr. Lund;MG;31.028;7.881.112
02/2007;EFVM;Escória;Intendente Câmara;MG;Eng. Bhering;MG;13.415;7.686.795
02/2007;EFVM;Escória;João Correia;MG;Wilson Lobato;MG;13.143;3.588.039
02/2007;EFVM;Farelo de Soja;General Curado;GO;Tubarão;ES;26.031;45.840.591
02/2007;EFVM;Farelo de Soja;Jardim Ingá;GO;Tubarão;ES;4.012;7.165.432
02/2007;EFVM;Ferro Gusa;Capitão Eduardo;MG;Intendente Câmara;MG;7.045;1.585.125
02/2007;EFVM;Ferro Gusa;Funil;MG;Pedro Nolasco;ES;23.450;15.031.450
02/2007;EFVM;Ferro Gusa;Helio Torres;MG;Pedro Nolasco;ES;8.590;7.060.980
02/2007;EFVM;Ferro Gusa;Laboreau;MG;Pedro Nolasco;ES;2.010;1.071.330
