Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
04/2016;FCA;Contêiner Cheio de 20 Pés;General Curado;GO;Boa Vista Nova;SP;2.074;2.014.937
04/2016;FCA;Contêiner Cheio de 20 Pés;Nova Granja;MG;Tubarão;ES;38.836;26.445.840
04/2016;FCA;Contêiner Cheio de 40 Pés;General Curado;GO;Boa Vista Nova;SP;1.312;1.274.637
04/2016;FCA;Cromita;Campo Formoso;BA;Irapui;BA;8.333;3.211.438
04/2016;FCA;Cromita;Itiuba;BA;Irapui;BA;19.327;5.836.348
04/2016;FCA;Dolomita;Arcos;MG;Barra Mansa;RJ;19.803;9.238.258
04/2016;FCA;Enxofre;Conceiçãozinha;SP;Fosfago;GO;8.199;8.372.286
04/2016;FCA;Enxofre;Conceiçãozinha;SP;Valefertil;MG;4.486;3.185.473
04/2016;FCA;Enxofre;Piaçaguera;SP;Paulínia;SP;3.912;1.060.141
04/2016;FCA;Enxofre;Piaçaguera;SP;Valefertil;MG;45.130;31.279.243
04/2016;FCA;Farelo de Soja;Araguari;MG;Tubarão;ES;2.557;3.629.772
04/2016;FCA;Farelo de Soja;Brejo Alegre;MG;Santos;SP;25.496;23.516.720
04/2016;FCA;Farelo de Soja;Brejo Alegre;MG;Tubarão;ES;28.926;40.746.494
04/2016;FCA;Farelo de Soja;General Curado;GO;Tubarão;ES;39.650;69.410.061
04/2016;FCA;Ferro Gusa;Prudente de Morais;MG;Pedro Nolasco;ES;16.067;11.615.074
04/2016;FCA;Ferro Gusa;Prudente de Morais;MG;Tubarão;ES;788;567.771
04/2016;FCA;Fosfato;Catalão;GO;Valefertil;MG;69.983;21.207.858
04/2016;FCA;Fosfato;Uberlândia;MG;Paulínia;SP;3.366;1.964.071
04/2016;FCA;Gasolina;Candeias;BA;Montes Claros;MG;3.946;4.224.568
04/2016;FCA;Gasolina;Embiruçu;MG;Governador Valadares;MG;6.406;2.305.917
04/2016;FCA;Gasolina;Embiruçu;MG;Montes Claros;MG;693;388.011
04/2016;FCA;Gasolina;Embiruçu;MG;Tubarão;ES;352;240.232
04/2016;FCA;Gasolina;Replan;SP;Ribeirão Preto;SP;569;161.157
04/2016;FCA;LAB;Copec;BA;Vespasiano;MG;3.016;4.863.622
04/2016;FCA;Magnesita;Catiboaba;BA;Parque Industrial;MG;9.560;9.797.824
04/2016;FCA;Magnesita;Catiboaba;BA;Porto de Aratu;BA;6.928;4.200.044
04/2016;FCA;Minério de Ferro;Capitão Eduardo;MG;Intendente Câmara;MG;116.194;25.202.245
04/2016;FCA;Minério de Ferro;Silva Oliveira;MG;Intendente Câmara;MG;201.495;62.335.301
04/2016;FCA;Óleo Diesel;Candeias;BA;Montes Claros;MG;13.153;14.081.536
04/2016;FCA;Óleo Diesel;Embiruçu;MG;Desembargador Drumond;MG;1.591;282.617
04/2016;FCA;Óleo Diesel;Embiruçu;MG;Governador Valadares;MG;4.981;1.792.970
04/2016;FCA;Óleo Diesel;Replan;SP;Brasília;DF;7.428;7.795.656
04/2016;FCA;Óleo Diesel;Replan;SP;Estação Pool;GO;5.332;5.434.972
04/2016;FCA;Óleo Diesel;Replan;SP;Ribeirão Preto;SP;12.878;3.647.410
04/2016;FCA;Outros - Comb e derivado -  Perigoso;Embiruçu;MG;Tubarão;ES;30.075;20.525.466
04/2016;FCA;Outros - Comb e derivado -  Perigoso;Replan;SP;Estação Pool;GO;15.662;15.964.465
04/2016;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Divinopolis;MG;152;19.934
04/2016;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Governador Valadares;MG;2.151;774.278
04/2016;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Montes Claros;MG;195;109.180
04/2016;FCA;Outros - Combust, deriv. Petro., alcool;Embiruçu;MG;Wilson Lobato;MG;817;79.801
04/2016;FCA;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Tubarão;ES;392;263.416
04/2016;FCA;Prd. Siderúrgicos - Tarugo;Capitão Eduardo;MG;Tubarão;ES;2.198;1.428.719
04/2016;FCA;Prd. Siderúrgicos - Tarugo;Parque Industrial;MG;Tubarão;ES;7.887;5.299.906
04/2016;FCA;Prd. Siderúrgicos - Vergalhões;Parque Industrial;MG;Tubarão;ES;1.444;970.339
04/2016;FCA;Soja;Brejo Alegre;MG;Santos;SP;103.951;95.881.178
04/2016;FCA;Soja;Brejo Alegre;MG;Tubarão;ES;450.521;634.624.605
04/2016;FCA;Soja;Carreira Comprida;MG;Tubarão;ES;24.220;15.901.425
04/2016;FCA;Soja;Pirapora;MG;Tubarão;ES;144.054;151.777.744
04/2016;FCA;Soja;Terminal Integrador Uberaba;MG;Conceiçãozinha;SP;182.892;149.477.815
04/2016;FCA;Soja;Terminal Integrador Uberaba;MG;Santos;SP;112.872;91.498.336
04/2016;FCA;Soja;Uberlândia;MG;Conceiçãozinha;SP;7.257;6.324.475
04/2016;FCA;Soja;Uberlândia;MG;Santos;SP;23.271;20.125.619
04/2016;FCA;Toras de Madeira;Araguaia;ES;Aracruz;ES;7.510;1.438.796
04/2016;FCA;Toras de Madeira;Prudente de Morais;MG;Aracruz;ES;2.805;1.949.161
04/2016;FNSTN;Álcool;Porto Nacional;TO;Açailândia;MA;172;124.270
04/2016;FNSTN;Álcool;Porto Nacional;TO;Itaqui Base Combustível;MA;429;534.319
04/2016;FNSTN;Celulose;Suzano;MA;Itaqui;MA;110.960;68.451.224
04/2016;FNSTN;Farelo de Soja;Porto Nacional;TO;Itaqui;MA;47.681;59.482.048
04/2016;FNSTN;Gasolina;Itaqui Base Combustível;MA;Porto Nacional;TO;8.566;10.668.953
04/2016;FNSTN;Óleo Diesel;Itaqui Base Combustível;MA;Porto Nacional;TO;28.906;36.002.423
04/2016;FNSTN;Outros - Comb e derivado -  Perigoso;Porto Nacional;TO;Itaqui Base Combustível;MA;1.106;1.377.523
04/2016;FNSTN;Soja;Palmeirante;TO;Ponta da Madeira Pêra do Píer;MA;250.832;244.987.611
04/2016;FNSTN;Soja;Porto Franco;MA;Ponta da Madeira Pêra do Píer;MA;128.127;92.981.763
04/2016;FNSTN;Soja;Porto Nacional;TO;Ponta da Madeira Pêra do Píer;MA;105.101;131.187.066
04/2016;FTC;Carvão Mineral;Mina Novo Horizonte;SC;Capivari;SC;2.290;126.548
04/2016;FTC;Carvão Mineral;Rio Fiorita;SC;Capivari;SC;169.822;13.383.890
04/2016;FTC;Carvão Mineral;Urussanga;SC;Capivari;SC;53.077;3.418.865
04/2016;FTC;Contêiner Cheio de 20 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;16.875;1.798.909
04/2016;FTC;Contêiner Cheio de 40 Pés;Eng. Paz Ferreira;SC;Imbituba;SC;1.854;197.640
04/2016;FTC;Contêiner Vazio de 20 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;1.433;152.761
04/2016;FTC;Contêiner Vazio de 40 Pés;Imbituba;SC;Eng. Paz Ferreira;SC;241;25.691
04/2016;FTL;Cimento acondicionado;Poty;CE;Mucuripe;CE;14.760;3.872.847
04/2016;FTL;Cimento acondicionado;Poty;CE;Teresina;PI;8.640;4.337.315
04/2016;FTL;Cimento acondicionado;Primavera;CE;São Luis - Tirirical;MA;3.509;4.024.412
04/2016;FTL;Cimento acondicionado;Primavera;CE;Teresina;PI;2.653;1.832.913
04/2016;FTL;Clínquer;Poty;CE;Fábrica Votorantim Pecém;CE;2.191;438.864
04/2016;FTL;Clínquer;Poty;CE;Itaqui;MA;10.357;9.965.029
04/2016;FTL;Contêiner Cheio de 20 Pés;Mucuripe;CE;São Luis - Tirirical;MA;59;71.755
04/2016;FTL;Contêiner Cheio de 20 Pés;Pecem;CE;São Luis - Tirirical;MA;1.338;1.558.614
04/2016;FTL;Contêiner Vazio de 20 Pés;São Luis - Tirirical;MA;Pecem;CE;71;82.707
04/2016;FTL;Coque;Mucuripe;CE;Poty;CE;1.183;310.405
04/2016;FTL;Farinha de Trigo;Mucuripe;CE;Sobral;CE;45;11.713
04/2016;FTL;Farinha de Trigo;Mucuripe;CE;Teresina;PI;1.125;855.216
04/2016;FTL;Gasolina;Itaqui;MA;Itarare;PI;13.276;6.148.780
04/2016;FTL;Gasolina;Itaqui;MA;Teresina;PI;4.385;2.017.759
04/2016;FTL;Óleo Diesel;Itaqui;MA;Itarare;PI;21.433;9.926.695
04/2016;FTL;Óleo Diesel;Itaqui;MA;Teresina;PI;6.605;3.039.292
04/2016;FTL;Prd. Siderúrgicos - Bobina - BF;Pecem;CE;Teresina;PI;7.925;5.617.898
04/2016;MRS;Açúcar;Airosa Galvão;SP;Santos;SP;69.438;33.737.380
04/2016;MRS;Açúcar;Boa Vista Velha;SP;Santos;SP;39.734;10.786.509
04/2016;MRS;Açúcar;Itirapina;SP;Santos;SP;85.255;33.512.130
04/2016;MRS;Açúcar;Pradopolis;SP;Santos;SP;11.049;5.973.420
04/2016;MRS;Areia;Cruzeiro;SP;Mooca;SP;963;231.349
04/2016;MRS;Areia;Cruzeiro;SP;Santo André;SP;983;244.255
04/2016;MRS;Areia;Curuputuba;SP;Mooca;SP;27.697;4.695.777
04/2016;MRS;Areia;Curuputuba;SP;Santo André;SP;15.782;2.879.394
04/2016;MRS;Areia;Roseira;SP;Água Branca;SP;7.101;1.310.504
04/2016;MRS;Areia;Roseira;SP;Mooca;SP;27.477;4.896.127
04/2016;MRS;Bauxita;Barão de Angra;RJ;Alumínio;SP;63.583;43.164.782
04/2016;MRS;Calcário Siderúrgico;Itutinga;MG;Siderúrgica do Atlântico;RJ;15.956;5.373.566
04/2016;MRS;Calcário Siderúrgico;Sarzedo Novo;MG;Siderúrgica do Atlântico;RJ;5.022;2.691.852
04/2016;MRS;Carvão Mineral;Baia Sepetiba;RJ;Volta Redonda;RJ;97.577;11.611.273
04/2016;MRS;Celulose;São Silvestre;SP;Santos;SP;68.472;7.639.421
04/2016;MRS;Cimento a Granel;Pedra do Sino;MG;São Bento;SP;30.702;20.006.191
04/2016;MRS;Cimento a Granel;Terminal Cimento Barroso;MG;Deodoro;RJ;220;78.504
04/2016;MRS;Cimento a Granel;Vespasiano;MG;C.Ermelino Matarazzo;SP;17.314;13.799.656
04/2016;MRS;Cimento a Granel;Wilson Lobato;MG;Deodoro;RJ;7.444;4.815.688
04/2016;MRS;Cimento a Granel;Wilson Lobato;MG;Santo André;SP;22.681;19.720.177
04/2016;MRS;Cimento acondicionado;Matozinhos;MG;São José dos Campos;SP;2.088;1.549.160
04/2016;MRS;Cimento acondicionado;Pedra do Sino;MG;Arará;RJ;19.614;10.405.972
04/2016;MRS;Cimento acondicionado;Pedra do Sino;MG;São José dos Campos;SP;1.054;630.994
04/2016;MRS;Cimento acondicionado;Volta Redonda;RJ;Arará;RJ;18.972;2.744.546
04/2016;MRS;Cimento acondicionado;Volta Redonda;RJ;Capuava;SP;5.023;1.808.667
04/2016;MRS;Cimento acondicionado;Volta Redonda;RJ;São José dos Campos;SP;13.466;3.177.855
04/2016;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;5.236;991.024
04/2016;MRS;Contêiner Cheio de 20 Pés;Boa Vista Velha;SP;Piaçaguera;SP;520;89.581
04/2016;MRS;Contêiner Cheio de 20 Pés;Brisamar;RJ;Arará;RJ;322;49.598
04/2016;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;8;1.514
04/2016;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Edmar Alves;SP;4.758;792.749
04/2016;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;3.753;919.845
04/2016;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Ouro Fino;SP;833;41.763
04/2016;MRS;Contêiner Cheio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;4.244;707.109
04/2016;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;252;159.724
04/2016;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;2.063;1.244.315
04/2016;MRS;Contêiner Cheio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;76;18.627
04/2016;MRS;Contêiner Cheio de 20 Pés;Piaçaguera;SP;Boa Vista Velha;SP;230;39.622
04/2016;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Barnabé;SP;298;8.429
04/2016;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;53;10.161
04/2016;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;3.452;1.900.944
04/2016;MRS;Contêiner Cheio de 20 Pés;Sarzedo Novo;MG;Brisamar;RJ;7.967;4.142.936
04/2016;MRS;Contêiner Cheio de 20 Pés - Perigoso;Eng. Neiva;SP;Conceiçãozinha;SP;69;16.912
04/2016;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Edmar Alves;SP;1.805;661.085
04/2016;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Edmar Alves;SP;689;107.455
04/2016;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Barnabé;SP;3.882;703.061
04/2016;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;5.670;1.073.166
04/2016;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Piaçaguera;SP;135;23.256
04/2016;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Santos;SP;251;48.121
04/2016;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;1.507;285.232
04/2016;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Edmar Alves;SP;415;69.145
04/2016;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;1.551;380.144
04/2016;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Ouro Fino;SP;3.476;174.273
04/2016;MRS;Contêiner Cheio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;396;65.979
04/2016;MRS;Contêiner Cheio de 40 Pés;Piaçaguera;SP;Boa Vista Velha;SP;1.650;284.247
04/2016;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Barnabé;SP;649;18.356
04/2016;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;1.702;326.304
04/2016;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Conceiçãozinha;SP;2.520;91.846
04/2016;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Conceiçãozinha;SP;12.388;794.517
04/2016;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;20;12.853
04/2016;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Sarzedo Novo;MG;345;210.618
04/2016;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;228;139.523
04/2016;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Sarzedo Novo;MG;559;324.120
04/2016;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;247;46.750
04/2016;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;23;5.637
04/2016;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;242;59.313
04/2016;MRS;Contêiner Vazio de 20 Pés;Piaçaguera;SP;Boa Vista Velha;SP;606;104.397
04/2016;MRS;Contêiner Vazio de 20 Pés;Sarzedo Novo;MG;Arará;RJ;9;4.956
04/2016;MRS;Contêiner Vazio de 20 Pés;Sarzedo Novo;MG;Brisamar;RJ;2;1.040
04/2016;MRS;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Piaçaguera;SP;320;55.127
04/2016;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;169;31.986
04/2016;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Suzano Novo;SP;680;43.613
04/2016;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;257;94.127
04/2016;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;279;68.382
04/2016;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;17.585;2.092.545
04/2016;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;18.234;10.973.641
04/2016;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;5.018;662.035
04/2016;MRS;Farelo de Soja;Pederneiras;SP;Santos;SP;4.641;2.418.267
04/2016;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Itaguai;RJ;10.837;4.974.389
04/2016;MRS;Ferro Gusa;Parque Industrial;MG;Volta Redonda;RJ;2.027;886.079
04/2016;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;38.553;21.230.327
04/2016;MRS;Ferro Gusa;Sarzedo Novo;MG;Saudade;RJ;1.468;579.003
04/2016;MRS;Minério de Ferro;Alberto Flores;MG;Baia Sepetiba;RJ;29.747;14.901.373
04/2016;MRS;Minério de Ferro;Alberto Flores;MG;Guaiba;RJ;29.747;15.559.377
04/2016;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;80.400;41.142.851
04/2016;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;168.271;85.267.459
04/2016;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;84.733;45.234.458
04/2016;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.823.148;804.210.638
04/2016;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;156.582;50.437.411
04/2016;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;38.879;11.842.116
04/2016;MRS;Minério de Ferro;Córrego do Feijão;MG;Baia Sepetiba;RJ;57.518;29.215.520
04/2016;MRS;Minério de Ferro;Córrego do Feijão;MG;Guaiba;RJ;687.941;364.647.943
04/2016;MRS;Minério de Ferro;Córrego do Feijão;MG;Ouro Branco;MG;76.040;8.555.793
04/2016;MRS;Minério de Ferro;Córrego do Feijão;MG;Siderúrgica do Atlântico;RJ;14.314;7.428.064
04/2016;MRS;Minério de Ferro;Dias Tavares;MG;Ouro Branco;MG;6.629;1.369.366
04/2016;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;161.612;72.890.083
04/2016;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;548.743;302.350.259
04/2016;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;533.014;305.474.054
04/2016;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;991.152;480.290.454
04/2016;MRS;Minério de Ferro;Otavio Dapieve;MG;Dias Tavares;MG;34.560;9.861.938
04/2016;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;2.038.291;1.032.797.973
04/2016;MRS;Minério de Ferro;Otavio Dapieve;MG;Ouro Branco;MG;155.683;15.246.814
04/2016;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;781.407;387.248.118
04/2016;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;22.225;8.125.060
04/2016;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;864.130;391.808.640
04/2016;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;234.061;111.303.964
04/2016;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;52.336;27.654.813
04/2016;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;92.244;48.281.340
04/2016;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;339.873;178.437.403
04/2016;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;141.504;73.583.778
04/2016;MRS;Minério de Ferro;Viga;MG;Baia Sepetiba;RJ;177.195;77.411.534
04/2016;MRS;Minério de Ferro;Viga;MG;Brisamar;RJ;227.186;98.115.272
04/2016;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Dr. Joaquim Murtinho;MG;Ouro Branco;MG;66.298;634.803
04/2016;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;7.085;1.027.643
04/2016;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;900;102.596
04/2016;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;1.407;435.388
04/2016;MRS;Outras - Carga Geral Não Conteinerizada;São Bento;SP;Volta Redonda;RJ;30;8.668
04/2016;MRS;Outros - extração Vegetal e Celulose;Sarzedo Novo;MG;Brisamar;RJ;52;27.041
04/2016;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;14.566;4.286.570
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Taubaté;SP;5.625;2.995.307
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;818;128.564
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Caçapava;SP;3.763;2.019.647
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;1.323;889.497
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Curuputuba;SP;120;23.720
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;8.104;363.537
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;517;178.233
04/2016;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Manoel Feio;SP;458;141.725
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;12.673;1.793.521
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;2.173;769.802
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Curuputuba;SP;373;190.127
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;1.989;1.354.369
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;41.373;26.711.609
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Taubaté;SP;3.053;1.625.719
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;Barbará;RJ;8.781;2.998.457
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;Caçapava;SP;1.667;894.699
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;Parque Industrial;MG;650;104.464
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Ouro Branco;MG;São Bento;SP;5.135;3.144.407
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;São Bento;SP;680;477.964
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;2.605;956.348
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Paulínia;SP;600;109.548
04/2016;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;59.263;6.755.745
04/2016;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;1.061;720.083
04/2016;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Arará;RJ;504;247.596
04/2016;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;12.574;6.748.617
04/2016;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;3.535;1.656.480
04/2016;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Manoel Feio;SP;3.479;1.036.199
04/2016;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;4.345;1.512.651
04/2016;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;1.168;754.094
04/2016;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;11.316;8.004.803
04/2016;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;13.935;9.597.369
04/2016;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Arará;RJ;9.853;4.840.395
04/2016;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Lafaiete Bandeira;MG;6.537;4.624.196
04/2016;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;1.014;590.603
04/2016;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Ipiranga;SP;722;240.531
04/2016;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;46.108;23.109.283
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;12.709;1.838.522
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barão de Juparana;RJ;3.245;195.034
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;1.043;112.131
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;1.954;1.115.437
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;21.346;6.605.392
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;2.071;688.597
04/2016;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;9.587;2.770.164
04/2016;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Manoel Feio;SP;2.876;1.856.829
04/2016;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Arará;RJ;3.096;1.520.944
04/2016;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Barbará;RJ;3.420;1.167.831
04/2016;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;576;309.146
04/2016;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;19.441;9.109.936
04/2016;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Roseira;SP;1.759;856.549
04/2016;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;São Bento;SP;3.726;2.281.609
04/2016;MRS;Prd. Siderúrgicos - Placa;Roseira;SP;Arará;RJ;720;221.916
04/2016;MRS;Prd. Siderúrgicos - Placa;Saudade;RJ;Arará;RJ;4.032;630.052
04/2016;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;8.081;3.630.406
04/2016;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;285;36.585
04/2016;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;9.942;8.155.065
04/2016;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;4.546;1.406.732
04/2016;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;2.202;636.268
04/2016;MRS;Sal;Santos;SP;Campo Grande;SP;20.421;715.613
